transport_row_index	transport_id	sample_class	process_or_mode	campaign	candidate_transport_path	candidate_provenance_path	candidate_provenance_paths_json	candidate_path_relation	candidate_sha256	candidate_provenance_sha256	candidate_rows	candidate_provenance_rows	candidate_identity_contract_verified	candidate_payload_deserialized_in_current_step
259	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0430_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0430_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0430_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	927d264569112ab19d829552bb147e0a99b03445f095ea4151429c9c05f57f62	927d264569112ab19d829552bb147e0a99b03445f095ea4151429c9c05f57f62	27	27	True	False
260	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0431_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0431_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0431_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	3ec1dc2e8f0727f2bc526762f23cb66a71cd957c88b22750789cb3bef2d56346	3ec1dc2e8f0727f2bc526762f23cb66a71cd957c88b22750789cb3bef2d56346	31	31	True	False
261	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0432_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0432_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0432_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	59411a6bbfb4820f5b0e741c2d66e29e4c5a79454d63400121cc99984b4e35d5	59411a6bbfb4820f5b0e741c2d66e29e4c5a79454d63400121cc99984b4e35d5	31	31	True	False
262	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0433_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0433_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0433_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	707ac49884236694b15ec89a43430a7cfcc6007a67421f79288926595792064c	707ac49884236694b15ec89a43430a7cfcc6007a67421f79288926595792064c	38	38	True	False
263	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0434_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0434_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0434_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	16504bd16058e8e789b7ebfa63e244a0e6f9ca86a627bef63a33fc5194178526	16504bd16058e8e789b7ebfa63e244a0e6f9ca86a627bef63a33fc5194178526	40	40	True	False
264	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0436_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0436_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0436_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard070_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	335407fcdbd380d9224302a3ec530354ae01c5766c0d7d7cdc9721dabe6cba16	335407fcdbd380d9224302a3ec530354ae01c5766c0d7d7cdc9721dabe6cba16	34	34	True	False
265	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0437_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0437_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0437_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	d2f1945ae83b6ba6a5edd87a3236575a634404d2b8441a886b6d2f6015fbdb51	d2f1945ae83b6ba6a5edd87a3236575a634404d2b8441a886b6d2f6015fbdb51	31	31	True	False
266	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0438_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0438_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0438_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	af4ab3d651c784be159759e1c54a172278f738ce67ecf29de875300e561f23dd	af4ab3d651c784be159759e1c54a172278f738ce67ecf29de875300e561f23dd	35	35	True	False
267	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_bundle.tar.gz	background	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0439_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_hh4b_candidates_v2.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0439_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_hh4b_candidates_v2.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0439_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_hh4b_candidates_v2.parquet""]"	exact_path_string	f5c6ee27a7008168671c3c56cfaa9508252b99f72fef024af999e46b5c340fd9	f5c6ee27a7008168671c3c56cfaa9508252b99f72fef024af999e46b5c340fd9	38	38	True	False
268	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard001_event_summary.parquet	background	ttbar_inclusive	ttbar_100k	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/parquet/ttbar_100k_shard001_pythia8_delphes_canonical72.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/parquet/ttbar_100k_shard001_pythia8_delphes_canonical72.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard001/parquet/ttbar_100k_shard001_pythia8_delphes_canonical72.parquet""]"	exact_path_string	f42a8bb61007940b71c3e83870cb234d39806dc7f6ac361adbe20842e3118db3	f42a8bb61007940b71c3e83870cb234d39806dc7f6ac361adbe20842e3118db3	45	45	True	False
269	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	background	ttbar_inclusive	ttbar_100k	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/parquet/ttbar_100k_shard002_pythia8_delphes_canonical72.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/parquet/ttbar_100k_shard002_pythia8_delphes_canonical72.parquet	"[""/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard002/parquet/ttbar_100k_shard002_pythia8_delphes_canonical72.parquet""]"	exact_path_string	da6054b2d5074ef4dad716e800aa921dcd4076fcb4dd5931060746c2ee86b6c0	da6054b2d5074ef4dad716e800aa921dcd4076fcb4dd5931060746c2ee86b6c0	45	45	True	False
