row,event_id,split,ww_mode,n_jets,target_pos_0,target_pos_1
6193,13928,0,1,11,2,6
6194,13937,0,2,10,6,8
6195,13938,0,1,8,2,3
6196,13939,0,1,3,0,2
6197,13942,0,4,6,0,3
6198,13943,0,1,5,0,1
6199,13944,0,4,5,0,1
6200,13948,0,0,8,0,5
6201,13952,0,3,4,3,0
6202,13954,0,1,5,0,3
6203,13956,1,1,5,0,3
6204,13958,0,1,7,1,0
6205,13961,1,2,5,0,2
6206,13963,0,3,4,1,2
6207,13964,0,1,5,2,4
6208,13966,1,1,5,2,1
6209,13967,0,0,4,0,3
6210,13969,0,1,8,1,2
6211,13973,0,2,3,1,2
6212,13974,0,3,7,3,2
6213,13976,1,3,8,6,7
6214,13977,0,0,4,0,1
6215,13978,0,1,10,4,7
6216,13979,0,0,6,1,2
6217,13981,1,1,9,5,8
6218,13982,0,0,4,0,1
6219,13984,0,0,4,0,3
6220,13986,1,1,6,4,5
6221,13987,0,1,4,0,1
6222,13988,0,1,5,0,1
6223,13989,0,0,4,0,3
6224,13999,0,5,6,1,3
6225,14001,1,0,5,2,4
6226,14002,0,1,6,0,3
6227,14003,0,1,7,2,5
6228,14007,0,2,6,0,5
6229,14008,0,0,3,0,2
6230,14009,0,0,8,4,5
6231,14012,0,2,4,1,2
6232,14016,1,1,6,1,4
6233,14017,0,0,4,0,3
6234,14018,0,0,5,1,4
6235,14022,0,1,4,0,2
6236,14024,0,0,7,1,2
6237,14027,0,2,5,0,3
6238,14028,0,1,5,0,1
6239,14031,1,1,5,0,2
6240,14032,0,0,7,1,4
6241,14033,0,3,5,0,2
6242,14034,0,0,5,0,2
6243,14036,1,0,7,1,2
6244,14037,0,1,8,2,5
6245,14038,0,0,6,3,1
6246,14041,1,1,6,1,4
6247,14042,0,4,8,1,5
6248,14044,0,0,7,0,3
6249,14046,1,0,6,3,4
6250,14047,0,0,7,1,2
6251,14049,0,1,6,0,4
6252,14052,0,1,5,0,1
6253,14053,0,0,5,2,4
6254,14059,0,1,4,0,1
6255,14062,0,1,5,0,2
6256,14063,0,0,5,0,2
6257,14064,0,1,10,0,2
6258,14066,1,1,8,1,2
6259,14068,0,1,4,3,2
6260,14071,1,0,7,0,4
6261,14078,0,1,8,0,1
6262,14079,0,0,5,1,4
6263,14081,1,4,5,0,2
6264,14082,0,5,7,2,3
6265,14086,1,0,4,2,3
6266,14089,0,0,6,4,5
6267,14092,0,0,5,2,4
6268,14096,1,0,3,0,1
6269,14097,0,1,5,0,3
6270,14098,0,1,6,0,1
6271,14099,0,1,7,1,3
6272,14101,1,1,3,0,2
6273,14103,0,0,11,7,9
6274,14109,0,1,11,5,4
6275,14111,1,0,4,0,1
6276,14112,0,0,5,2,0
6277,14114,0,1,4,1,3
6278,14119,0,1,6,0,4
6279,14121,1,1,6,2,0
6280,14122,0,1,5,0,4
6281,14123,0,0,4,0,1
6282,14124,0,1,5,0,4
6283,14126,1,0,11,0,4
6284,14128,0,1,4,0,2
6285,14129,0,1,6,0,2
6286,14134,0,0,5,1,4
6287,14136,1,0,6,1,2
6288,14137,0,1,6,0,1
6289,14139,0,0,3,0,1
6290,14141,1,1,6,1,2
6291,14142,0,0,6,2,4
6292,14144,0,3,8,3,6
6293,14146,1,1,9,0,6
6294,14147,0,0,8,0,4
6295,14149,0,4,5,0,2
6296,14156,1,1,6,1,2
6297,14157,0,2,9,0,4
6298,14158,0,0,6,3,0
6299,14161,1,0,6,0,1
6300,14171,1,0,10,1,2
6301,14172,0,0,5,1,3
6302,14173,0,1,7,2,5
6303,14174,0,1,4,2,3
6304,14176,1,0,6,1,4
6305,14181,1,1,8,1,5
6306,14183,0,0,3,0,1
6307,14184,0,0,7,1,2
6308,14187,0,1,6,1,2
6309,14188,0,2,3,1,0
6310,14191,1,4,6,0,1
6311,14192,0,3,6,2,4
6312,14193,0,1,8,0,4
6313,14194,0,1,6,0,1
6314,14197,0,0,6,0,3
6315,14199,0,1,5,0,4
6316,14202,0,3,6,0,4
6317,14203,0,3,6,0,4
6318,14206,1,1,7,0,3
6319,14209,0,0,3,1,0
6320,14212,0,0,7,2,3
6321,14213,0,1,5,0,4
6322,14216,1,2,6,3,2
6323,14222,0,3,8,0,7
6324,14227,0,1,4,2,1
6325,14228,0,1,3,1,0
6326,14229,0,1,6,1,5
6327,14231,1,1,4,1,2
6328,14232,0,0,6,0,5
6329,14233,0,3,4,0,2
6330,14237,0,1,9,4,3
6331,14238,0,0,5,1,3
6332,14239,0,1,5,1,4
6333,14241,1,2,4,0,2
6334,14243,0,3,5,1,2
6335,14248,0,1,6,0,3
6336,14251,1,0,4,0,3
6337,14252,0,0,6,1,3
6338,14254,0,0,5,2,1
6339,14256,1,1,7,1,5
6340,14257,0,1,4,0,2
6341,14259,0,1,7,0,5
6342,14261,1,0,5,1,0
6343,14263,0,4,6,1,3
6344,14266,1,2,7,1,4
6345,14267,0,0,4,2,3
6346,14268,0,0,5,0,4
6347,14273,0,1,10,5,6
6348,14276,1,1,7,0,5
6349,14278,0,1,5,0,3
6350,14279,0,0,5,1,3
6351,14287,0,1,5,0,2
6352,14291,1,0,5,3,4
6353,14293,0,0,5,1,3
6354,14296,1,0,9,3,4
6355,14299,0,0,8,1,5
6356,14302,0,1,6,0,1
6357,14303,0,0,5,1,0
6358,14307,0,1,4,2,0
6359,14309,0,3,6,1,2
6360,14311,1,0,5,0,4
6361,14312,0,1,6,1,3
6362,14313,0,4,5,0,2
6363,14314,0,1,4,1,2
6364,14317,0,1,8,1,4
6365,14319,0,0,5,1,2
6366,14321,1,1,3,0,1
6367,14323,0,1,5,0,3
6368,14324,0,0,7,0,2
6369,14327,0,0,7,1,2
6370,14328,0,4,10,6,2
6371,14331,1,2,5,1,3
6372,14332,0,3,5,0,2
6373,14334,0,3,6,1,3
6374,14336,1,1,5,2,4
6375,14337,0,0,6,3,2
6376,14341,1,1,3,0,2
6377,14349,0,4,6,2,3
6378,14351,1,0,7,0,4
6379,14352,0,1,6,1,3
6380,14354,0,0,4,1,3
6381,14356,1,3,5,0,3
6382,14358,0,1,3,0,2
6383,14361,1,0,5,3,4
6384,14363,0,1,7,4,5
6385,14366,1,1,5,1,2
6386,14372,0,0,7,0,4
6387,14374,0,5,4,2,3
6388,14376,1,2,9,1,4
6389,14382,0,1,5,0,4
6390,14386,1,1,9,0,7
6391,14387,0,1,7,2,5
6392,14391,1,1,5,0,3
6393,14392,0,1,5,0,2
6394,14394,0,0,9,1,2
6395,14396,1,0,6,0,3
6396,14398,0,2,6,1,4
6397,14401,1,1,5,2,4
6398,14402,0,3,6,0,1
6399,14404,0,1,7,0,1
6400,14406,1,1,7,0,4
6401,14407,0,1,6,4,3
6402,14408,0,1,9,3,8
6403,14413,0,1,5,1,2
6404,14418,0,3,6,0,5
6405,14422,0,1,6,1,5
6406,14423,0,0,4,1,2
6407,14424,0,0,4,0,1
6408,14428,0,0,5,0,4
6409,14429,0,0,8,1,2
6410,14431,1,1,5,0,1
6411,14432,0,0,7,2,4
6412,14433,0,1,7,0,2
6413,14434,0,1,6,1,2
6414,14438,0,1,7,3,4
6415,14439,0,2,8,3,2
6416,14442,0,1,10,0,4
6417,14443,0,1,5,0,3
6418,14444,0,1,4,0,2
6419,14446,1,1,10,2,8
6420,14448,0,0,7,4,5
6421,14449,0,3,6,1,3
6422,14451,1,1,6,2,1
6423,14453,0,1,8,0,3
6424,14454,0,2,6,2,3
6425,14457,0,0,5,1,3
6426,14459,0,1,4,0,2
6427,14462,0,1,6,0,1
6428,14463,0,2,7,2,3
6429,14469,0,0,7,0,3
6430,14476,1,0,5,0,3
6431,14478,0,0,6,1,4
6432,14479,0,0,2,0,1
6433,14482,0,1,5,0,3
6434,14484,0,1,6,1,3
6435,14487,0,2,8,0,4
6436,14491,1,0,10,5,4
6437,14494,0,0,6,0,1
6438,14496,1,1,3,0,1
6439,14497,0,1,7,0,4
6440,14499,0,0,4,0,1
6441,14503,0,3,5,0,1
6442,14504,0,1,5,0,1
6443,14506,1,0,4,0,2
6444,14508,0,3,6,0,4
6445,14511,1,5,6,2,4
6446,14512,0,1,6,2,5
6447,14514,0,1,8,4,7
6448,14519,0,2,6,1,2
6449,14522,0,2,5,0,1
6450,14523,0,0,9,0,2
6451,14524,0,1,6,0,2
6452,14526,1,3,3,0,1
6453,14527,0,4,4,0,2
6454,14528,0,0,8,2,5
6455,14529,0,1,5,0,4
6456,14531,1,0,6,1,5
6457,14534,0,1,4,0,1
6458,14536,1,0,5,1,2
6459,14537,0,0,4,0,1
6460,14538,0,0,9,5,1
6461,14539,0,1,6,0,1
6462,14541,1,3,7,1,3
6463,14542,0,0,5,0,3
6464,14543,0,3,6,1,4
6465,14544,0,0,5,0,2
6466,14546,1,2,6,1,3
6467,14547,0,3,5,1,4
6468,14548,0,0,9,1,3
6469,14551,1,1,7,2,4
6470,14552,0,1,5,1,0
6471,14553,0,0,5,0,2
6472,14556,1,1,8,3,1
6473,14558,0,1,7,0,3
6474,14562,0,1,5,2,4
6475,14563,0,1,6,1,4
6476,14564,0,3,5,1,4
6477,14567,0,2,5,0,3
6478,14573,0,1,6,3,5
6479,14576,1,0,5,4,3
6480,14577,0,0,7,0,1
6481,14578,0,1,6,0,1
6482,14579,0,1,7,0,6
6483,14583,0,1,6,1,3
6484,14586,1,0,4,0,2
6485,14589,0,1,5,1,3
6486,14591,1,0,5,0,3
6487,14593,0,2,8,1,4
6488,14594,0,0,4,0,3
6489,14596,1,2,3,0,1
6490,14597,0,4,6,1,0
6491,14598,0,5,7,2,5
6492,14599,0,3,7,2,4
6493,14602,0,1,7,1,0
6494,14603,0,3,7,0,1
6495,14604,0,3,4,3,2
6496,14608,0,1,4,0,1
6497,14611,1,4,6,1,2
6498,14612,0,1,5,0,3
6499,14613,0,0,8,0,1
6500,14616,1,1,4,1,3
6501,14617,0,0,8,3,7
6502,14619,0,0,5,3,4
6503,14621,1,0,6,1,2
6504,14623,0,1,6,0,4
6505,14626,1,1,6,0,3
6506,14627,0,0,6,0,3
6507,14628,0,0,10,5,6
6508,14631,1,1,10,1,2
6509,14632,0,4,5,1,2
6510,14633,0,0,4,0,1
6511,14636,1,1,5,0,4
6512,14637,0,0,4,0,2
6513,14639,0,0,3,0,2
6514,14643,0,1,7,1,5
6515,14646,1,0,3,1,2
6516,14654,0,0,4,2,3
6517,14656,1,3,6,0,2
6518,14657,0,0,4,0,2
6519,14658,0,0,6,0,3
6520,14666,1,1,4,0,2
6521,14669,0,3,7,2,1
6522,14671,1,4,4,0,3
6523,14672,0,0,8,1,5
6524,14673,0,1,7,1,2
6525,14674,0,0,7,0,3
6526,14678,0,1,4,2,1
6527,14681,1,1,8,1,2
6528,14682,0,1,4,0,2
6529,14687,0,2,4,0,1
6530,14688,0,1,7,0,6
6531,14691,1,1,11,0,8
6532,14692,0,0,9,5,6
6533,14694,0,5,6,0,4
6534,14696,1,1,7,3,1
6535,14697,0,5,6,1,4
6536,14699,0,4,5,1,0
6537,14701,1,1,5,0,2
6538,14704,0,1,3,1,2
6539,14706,1,0,5,0,2
6540,14707,0,1,4,0,1
6541,14711,1,1,10,3,8
6542,14717,0,0,6,1,2
6543,14719,0,1,4,0,2
6544,14721,1,0,6,2,4
6545,14722,0,1,6,1,3
6546,14723,0,1,8,1,3
6547,14724,0,1,3,0,2
6548,14726,1,1,4,0,2
6549,14727,0,2,5,4,2
6550,14736,1,2,8,1,4
6551,14741,1,0,9,1,5
6552,14742,0,1,8,3,6
6553,14743,0,0,8,4,1
6554,14746,1,0,6,2,3
6555,14748,0,0,5,1,4
6556,14749,0,0,6,1,3
6557,14752,0,1,7,0,1
6558,14753,0,1,5,4,3
6559,14756,1,0,3,0,1
6560,14757,0,1,5,0,4
6561,14758,0,0,4,1,3
6562,14759,0,1,6,0,4
6563,14764,0,1,7,0,1
6564,14766,1,1,6,1,2
6565,14769,0,1,6,1,5
6566,14774,0,1,6,2,3
6567,14776,1,0,2,0,1
6568,14778,0,1,6,0,1
6569,14781,1,1,3,0,1
6570,14783,0,3,10,2,6
6571,14784,0,1,4,0,1
6572,14786,1,1,7,0,3
6573,14788,0,3,4,0,1
6574,14792,0,0,7,1,2
6575,14793,0,3,6,3,4
6576,14794,0,0,4,0,1
6577,14796,1,1,6,0,3
6578,14797,0,1,7,0,2
6579,14798,0,3,7,2,4
6580,14799,0,1,5,0,1
6581,14802,0,5,5,0,1
6582,14804,0,1,6,0,4
6583,14807,0,1,7,2,3
6584,14808,0,1,4,2,0
6585,14809,0,0,5,0,2
6586,14813,0,0,7,1,5
6587,14814,0,1,6,1,4
6588,14816,1,2,3,1,2
6589,14818,0,1,5,1,3
6590,14819,0,4,7,1,3
6591,14821,1,1,8,3,4
6592,14822,0,2,4,1,0
6593,14823,0,1,2,0,1
6594,14826,1,0,4,0,1
6595,14829,0,1,5,2,3
6596,14831,1,0,6,1,2
6597,14833,0,1,5,0,2
6598,14834,0,1,6,0,4
6599,14836,1,1,6,2,3
6600,14838,0,1,4,0,3
6601,14841,1,1,8,0,7
6602,14843,0,1,7,1,2
6603,14844,0,0,4,0,2
6604,14846,1,1,5,1,2
6605,14847,0,2,7,1,6
6606,14848,0,1,6,3,5
6607,14851,1,0,4,0,3
6608,14852,0,1,9,1,8
6609,14853,0,0,6,3,5
6610,14856,1,0,3,1,2
6611,14857,0,0,3,0,2
6612,14861,1,0,7,0,6
6613,14862,0,0,5,3,4
6614,14863,0,1,5,0,1
6615,14864,0,1,7,3,4
6616,14866,1,1,4,0,3
6617,14869,0,1,7,2,4
6618,14871,1,1,4,0,1
6619,14872,0,1,4,0,3
6620,14873,0,1,5,1,3
6621,14874,0,0,12,4,6
6622,14876,1,1,4,1,3
6623,14877,0,1,6,2,3
6624,14878,0,0,5,3,4
6625,14879,0,1,10,5,7
6626,14882,0,0,9,1,2
6627,14883,0,1,6,0,1
6628,14884,0,0,4,1,3
6629,14887,0,1,11,4,6
6630,14889,0,1,8,1,5
6631,14891,1,0,4,0,2
6632,14892,0,0,3,0,1
6633,14893,0,0,7,0,2
6634,14894,0,1,5,0,1
6635,14897,0,0,3,1,0
6636,14898,0,0,5,0,2
6637,14899,0,3,6,2,1
6638,14901,1,0,5,1,3
6639,14902,0,1,6,1,2
6640,14903,0,0,8,2,7
6641,14909,0,0,4,2,3
6642,14912,0,0,3,1,2
6643,14914,0,1,6,0,1
6644,14916,1,0,6,2,5
6645,14918,0,1,5,3,2
6646,14922,0,2,8,1,5
6647,14923,0,0,7,2,6
6648,14926,1,0,6,0,2
6649,14931,1,0,5,1,0
6650,14932,0,3,3,1,2
6651,14933,0,1,6,2,3
6652,14934,0,0,5,1,0
6653,14936,1,1,7,0,3
6654,14937,0,4,11,1,2
6655,14938,0,0,4,0,2
6656,14941,1,0,6,1,2
6657,14949,0,2,7,0,2
6658,14952,0,5,3,1,0
6659,14954,0,1,9,5,8
6660,14957,0,0,4,1,0
6661,14958,0,1,8,1,7
6662,14962,0,1,6,1,3
6663,14964,0,5,3,0,2
6664,14967,0,0,5,3,4
6665,14977,0,2,3,0,2
6666,14978,0,0,5,3,2
6667,14979,0,1,6,1,3
6668,14981,1,1,5,2,3
6669,14982,0,2,5,0,2
6670,14983,0,3,4,2,3
6671,14984,0,0,6,1,3
6672,14987,0,0,5,0,1
6673,14989,0,0,9,3,4
6674,14991,1,1,7,0,3
6675,14993,0,1,5,0,2
6676,14994,0,1,8,1,4
6677,15001,1,0,7,0,2
6678,15002,0,1,4,3,0
6679,15004,0,0,5,0,2
6680,15007,0,1,7,2,5
6681,15008,0,3,4,0,1
6682,15009,0,1,3,1,2
6683,15012,0,1,6,0,4
6684,15014,0,1,4,2,3
6685,15017,0,2,5,1,3
6686,15018,0,1,3,0,2
6687,15021,1,0,5,0,3
6688,15023,0,0,4,1,3
6689,15028,0,1,5,3,4
6690,15034,0,1,7,1,5
6691,15037,0,1,9,2,5
6692,15039,0,1,6,1,3
6693,15043,0,0,11,8,7
6694,15044,0,3,6,1,3
6695,15046,1,0,5,3,4
6696,15047,0,1,4,1,2
6697,15049,0,0,7,0,6
6698,15052,0,1,5,2,3
6699,15057,0,1,10,1,0
6700,15064,0,1,5,0,2
6701,15066,1,0,7,1,6
6702,15068,0,0,6,0,2
6703,15069,0,0,5,0,3
6704,15072,0,0,6,1,2
6705,15073,0,0,6,0,2
6706,15074,0,1,5,1,4
6707,15078,0,0,9,1,5
6708,15081,1,0,9,3,4
6709,15082,0,1,6,0,1
6710,15083,0,1,5,1,3
6711,15086,1,0,6,1,5
6712,15087,0,3,10,0,8
6713,15091,1,0,4,2,3
6714,15092,0,1,6,1,2
6715,15096,1,3,5,2,1
6716,15097,0,1,8,1,6
6717,15098,0,2,5,1,3
6718,15102,0,1,4,0,2
6719,15106,1,1,7,1,4
6720,15107,0,0,3,0,1
6721,15108,0,1,7,0,3
6722,15113,0,0,6,3,4
6723,15114,0,2,4,0,3
6724,15116,1,0,4,1,3
6725,15118,0,3,4,1,3
6726,15123,0,1,5,3,1
6727,15124,0,1,8,3,5
6728,15126,1,3,6,1,4
6729,15127,0,1,6,1,4
6730,15128,0,0,4,0,2
6731,15129,0,4,9,0,7
6732,15132,0,3,6,2,4
6733,15133,0,1,5,0,2
6734,15134,0,4,9,3,4
6735,15138,0,0,7,0,2
6736,15139,0,3,7,0,2
6737,15141,1,0,6,3,5
6738,15142,0,0,4,0,2
6739,15143,0,0,5,0,2
6740,15146,1,4,8,0,1
6741,15151,1,1,7,0,4
6742,15154,0,0,6,0,5
6743,15158,0,0,7,0,6
6744,15167,0,1,5,0,3
6745,15169,0,1,4,0,1
6746,15172,0,0,5,2,3
6747,15174,0,0,5,0,1
6748,15179,0,1,4,2,0
6749,15182,0,1,4,3,0
6750,15188,0,0,5,0,1
6751,15189,0,0,6,2,3
6752,15191,1,3,5,0,2
6753,15192,0,0,8,5,6
6754,15194,0,1,5,0,3
6755,15196,1,1,4,0,1
6756,15198,0,1,9,3,7
6757,15199,0,1,7,3,5
6758,15202,0,1,7,0,5
6759,15203,0,0,5,0,4
6760,15206,1,3,6,1,3
6761,15207,0,0,5,0,4
6762,15208,0,0,9,0,7
6763,15209,0,0,5,1,2
6764,15213,0,0,7,2,4
6765,15214,0,1,5,0,3
6766,15216,1,0,7,1,2
6767,15218,0,0,10,4,9
6768,15219,0,1,4,0,2
6769,15221,1,0,5,1,4
6770,15222,0,0,9,1,6
6771,15226,1,2,7,2,3
6772,15228,0,0,3,1,2
6773,15229,0,1,9,2,1
6774,15231,1,0,4,1,0
6775,15233,0,1,6,0,1
6776,15237,0,1,6,2,4
6777,15238,0,1,10,0,4
6778,15242,0,0,8,2,4
6779,15243,0,0,6,1,2
6780,15244,0,1,6,2,3
6781,15246,1,1,6,0,5
6782,15247,0,1,8,0,5
6783,15248,0,0,7,0,2
6784,15256,1,0,4,0,3
6785,15257,0,0,6,2,5
6786,15261,1,1,9,4,7
6787,15262,0,1,5,2,1
6788,15263,0,1,8,1,2
6789,15266,1,1,9,5,6
6790,15267,0,0,7,1,5
6791,15268,0,1,8,1,6
6792,15272,0,2,6,1,2
6793,15274,0,1,3,0,2
6794,15276,1,1,5,1,2
6795,15277,0,1,8,1,5
6796,15278,0,1,4,0,2
6797,15279,0,1,3,1,2
6798,15282,0,0,5,0,1
6799,15284,0,2,11,5,4
6800,15287,0,1,4,0,2
6801,15289,0,0,8,5,6
6802,15292,0,1,2,0,1
6803,15294,0,1,5,0,3
6804,15297,0,1,5,2,0
6805,15298,0,0,2,0,1
6806,15299,0,0,6,0,5
6807,15302,0,0,7,1,4
6808,15307,0,2,5,1,2
6809,15309,0,4,4,0,1
6810,15311,1,1,5,0,2
6811,15312,0,1,3,0,2
6812,15313,0,1,5,0,1
6813,15314,0,0,5,0,2
6814,15321,1,4,6,1,3
6815,15322,0,1,6,0,1
6816,15323,0,1,5,2,1
6817,15324,0,0,3,1,0
6818,15328,0,0,5,0,4
6819,15329,0,4,6,4,3
6820,15331,1,0,4,0,1
6821,15332,0,0,8,1,6
6822,15337,0,0,4,0,1
6823,15338,0,1,9,7,6
6824,15339,0,1,4,0,1
6825,15342,0,0,9,3,5
6826,15344,0,1,6,4,5
6827,15346,1,0,8,1,5
6828,15347,0,1,6,1,0
6829,15348,0,2,9,1,4
6830,15349,0,1,8,3,2
6831,15351,1,1,6,0,2
6832,15356,1,0,8,2,7
6833,15358,0,1,7,0,3
6834,15359,0,1,8,1,3
6835,15361,1,1,6,0,1
6836,15362,0,1,5,1,4
6837,15363,0,0,6,0,3
6838,15366,1,0,6,0,3
6839,15367,0,0,6,1,2
6840,15368,0,1,4,0,1
6841,15369,0,0,8,4,6
6842,15371,1,1,9,0,2
6843,15372,0,0,9,3,7
6844,15373,0,1,4,0,3
6845,15376,1,0,7,3,4
6846,15377,0,0,9,2,4
6847,15381,1,3,6,0,2
6848,15382,0,2,6,0,5
6849,15384,0,0,9,3,0
6850,15387,0,1,6,0,4
6851,15393,0,3,5,2,1
6852,15396,1,1,6,0,2
6853,15397,0,1,5,0,2
6854,15398,0,0,3,2,0
6855,15399,0,4,5,1,3
6856,15401,1,0,5,1,2
6857,15404,0,0,4,1,2
6858,15406,1,0,3,0,2
6859,15407,0,0,5,0,3
6860,15408,0,1,6,0,2
6861,15411,1,1,6,2,4
6862,15412,0,1,7,0,1
6863,15416,1,1,3,1,2
6864,15417,0,1,7,3,2
6865,15418,0,0,7,1,2
6866,15419,0,1,4,1,3
6867,15421,1,1,4,2,1
6868,15423,0,1,9,1,5
6869,15428,0,0,6,2,1
6870,15429,0,1,6,0,4
6871,15431,1,1,4,0,1
6872,15433,0,0,3,0,2
6873,15434,0,3,4,0,3
6874,15436,1,2,8,0,5
6875,15437,0,0,7,0,3
6876,15438,0,1,8,1,5
6877,15441,1,1,7,0,1
6878,15442,0,0,6,0,3
6879,15444,0,1,5,0,2
6880,15446,1,1,8,1,2
6881,15448,0,0,6,1,5
6882,15449,0,0,5,4,0
6883,15451,1,1,6,3,5
6884,15452,0,0,11,0,8
6885,15454,0,4,6,0,3
6886,15456,1,1,7,1,5
6887,15459,0,1,5,1,3
6888,15461,1,0,7,1,4
6889,15462,0,1,8,1,6
6890,15463,0,1,5,0,2
6891,15464,0,2,5,1,2
6892,15476,1,0,8,0,6
6893,15477,0,1,4,1,2
6894,15478,0,0,3,1,2
6895,15479,0,3,7,2,6
6896,15481,1,1,4,1,2
6897,15482,0,5,6,1,2
6898,15483,0,0,9,1,4
6899,15484,0,0,5,2,4
6900,15486,1,4,5,0,1
6901,15487,0,1,6,2,4
6902,15488,0,0,3,0,1
6903,15489,0,0,2,0,1
6904,15491,1,0,8,1,2
6905,15494,0,1,3,0,1
6906,15497,0,1,5,0,4
6907,15498,0,3,10,6,7
6908,15502,0,1,5,0,3
6909,15503,0,1,5,1,3
6910,15507,0,0,3,1,2
6911,15509,0,2,5,0,2
6912,15512,0,1,5,0,3
6913,15513,0,2,9,0,8
6914,15514,0,0,5,2,4
6915,15516,1,1,7,3,4
6916,15518,0,1,6,0,3
6917,15519,0,1,5,0,1
6918,15521,1,1,7,0,3
6919,15522,0,1,6,1,3
6920,15523,0,0,6,1,3
6921,15526,1,0,3,1,0
6922,15527,0,0,4,1,3
6923,15528,0,1,6,1,3
6924,15529,0,2,2,1,0
6925,15531,1,1,6,0,2
6926,15532,0,1,6,0,2
6927,15533,0,0,6,3,5
6928,15536,1,0,7,3,5
6929,15537,0,1,6,1,4
6930,15539,0,1,6,1,4
6931,15547,0,4,7,1,5
6932,15551,1,2,3,0,1
6933,15552,0,1,7,0,3
6934,15554,0,0,7,1,6
6935,15557,0,0,4,0,1
6936,15558,0,2,6,2,4
6937,15559,0,1,7,0,3
6938,15561,1,1,6,1,2
6939,15563,0,1,9,2,4
6940,15564,0,0,9,4,6
6941,15566,1,0,5,2,1
6942,15569,0,1,5,0,1
6943,15571,1,5,5,3,2
6944,15573,0,2,8,3,5
6945,15574,0,1,6,0,4
6946,15576,1,1,5,0,3
6947,15577,0,1,4,0,1
6948,15579,0,0,6,0,2
6949,15581,1,0,4,1,2
6950,15582,0,0,10,3,5
6951,15583,0,1,5,0,3
6952,15587,0,0,7,3,1
6953,15588,0,1,7,1,5
6954,15589,0,0,5,0,3
6955,15591,1,0,6,2,3
6956,15592,0,0,8,1,3
6957,15596,1,0,8,2,3
6958,15597,0,0,6,1,3
6959,15598,0,1,7,0,5
6960,15599,0,1,3,1,2
6961,15602,0,1,6,2,0
6962,15604,0,0,3,0,2
6963,15606,1,0,6,3,4
6964,15607,0,1,3,1,0
6965,15608,0,4,6,0,3
6966,15609,0,1,11,2,6
6967,15617,0,1,5,0,3
6968,15619,0,4,8,2,3
6969,15623,0,1,8,1,2
6970,15626,1,1,6,0,2
6971,15627,0,0,8,1,6
6972,15631,1,0,7,1,3
6973,15632,0,1,8,1,4
6974,15633,0,0,5,1,2
6975,15634,0,1,8,2,4
6976,15638,0,0,5,1,2
6977,15643,0,1,4,0,3
6978,15644,0,3,4,0,2
6979,15646,1,0,6,0,5
6980,15647,0,2,5,1,2
6981,15648,0,1,6,1,5
6982,15651,1,1,6,1,2
6983,15653,0,1,8,4,5
6984,15656,1,2,4,0,2
6985,15658,0,5,4,2,3
6986,15659,0,1,7,4,6
6987,15661,1,0,4,1,3
6988,15662,0,1,5,3,2
6989,15663,0,1,6,4,5
6990,15667,0,0,4,0,2
6991,15669,0,1,7,0,2
6992,15673,0,1,6,0,5
6993,15676,1,1,8,3,5
6994,15677,0,3,7,3,5
6995,15678,0,0,4,1,2
6996,15681,1,0,4,0,1
6997,15684,0,0,2,0,1
6998,15686,1,5,3,0,2
6999,15687,0,0,8,2,5
7000,15691,1,0,7,2,1
7001,15692,0,5,6,2,3
7002,15696,1,2,4,0,2
7003,15698,0,5,8,1,3
7004,15699,0,0,8,1,2
7005,15703,0,1,5,0,3
7006,15704,0,1,3,0,2
7007,15706,1,1,9,1,3
7008,15707,0,3,3,0,1
7009,15709,0,3,8,3,4
7010,15711,1,2,6,2,5
7011,15712,0,1,6,0,2
7012,15714,0,1,8,5,7
7013,15716,1,0,3,1,2
7014,15718,0,1,8,1,2
7015,15721,1,0,6,2,3
7016,15722,0,0,4,0,2
7017,15724,0,0,5,2,3
7018,15726,1,0,10,1,6
7019,15727,0,0,5,2,3
7020,15728,0,2,5,0,3
7021,15729,0,0,3,0,2
7022,15731,1,0,6,1,5
7023,15732,0,0,5,0,3
7024,15733,0,1,7,4,5
7025,15741,1,1,4,1,3
7026,15743,0,1,5,0,3
7027,15744,0,0,5,0,3
7028,15748,0,1,7,2,4
7029,15749,0,0,6,1,3
7030,15753,0,0,5,0,4
7031,15754,0,5,3,0,2
7032,15756,1,1,8,0,4
7033,15757,0,2,4,1,3
7034,15758,0,1,7,4,5
7035,15761,1,1,7,0,2
7036,15762,0,0,5,0,1
7037,15763,0,1,5,0,2
7038,15767,0,2,7,1,2
7039,15769,0,0,5,0,2
7040,15771,1,3,4,0,1
7041,15773,0,1,6,2,3
7042,15774,0,1,5,2,1
7043,15777,0,0,6,0,1
7044,15783,0,2,6,1,4
7045,15791,1,0,5,1,3
7046,15794,0,0,5,0,3
7047,15796,1,0,9,4,3
7048,15799,0,0,4,1,2
7049,15801,1,1,4,0,1
7050,15804,0,0,6,0,1
7051,15807,0,1,5,2,3
7052,15808,0,4,6,1,5
7053,15814,0,1,6,1,0
7054,15818,0,1,7,1,2
7055,15819,0,4,5,0,2
7056,15827,0,1,5,2,0
7057,15828,0,0,8,4,6
7058,15829,0,0,8,3,4
7059,15831,1,1,7,5,4
7060,15834,0,2,7,2,3
7061,15836,1,3,6,0,1
7062,15837,0,1,6,1,5
7063,15838,0,3,6,4,5
7064,15843,0,2,3,0,2
