production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	physical_evaluation_eligible	coefficient_campaign	coefficient_source_tag	coefficient_join_status	run2_yield_coefficient_per_generator_weight	accounting_rows	resolved_rows	positive_generator_weight_rows	negative_generator_weight_rows	zero_generator_weight_rows	sum_generator_nominal_weight	sum_generator_nominal_weight_squared	generated_run2_yield	resolved_run2_yield	generated_run2_sumw2	resolved_run2_sumw2	generated_effective_events	resolved_effective_events	signed_resolved_fraction	absolute_weight_resolved_fraction	source_event_weight_closure	resolved_file_weight_closure	physical_weight_application_authorized	authorization_status
97	511e38f39d0e1b4e5d6037de::background::174::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853_bundle.tar.gz	511e38f39d0e1b4e5d6037de	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853	hard_qcd_source_tag_exact_substring_match	702343.9702893097	10000	579	10000	0	0	10002.111112952232	10004.40358414926	7024922430.345697	406900850.7233732	4935042757063382.0	285976293468694.1	9999.819167066295	578.9581377923888	0.0579224688611045	0.0579224688611045	True	True	True	authorized_by_external_sidecar_for_run2_138fb
98	51c3cc0bc21cda0e4a5807a5::background::150::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823_bundle.tar.gz	51c3cc0bc21cda0e4a5807a5	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823	hard_qcd_source_tag_exact_substring_match	1871179.573012312	10000	123	10000	0	0	10000.0	10000.0	18711795730.12311	230155087.48051435	3.5013129944585384e+16	430661498318400.3	9999.99999999999	122.99999999999994	0.012300000000000004	0.012300000000000004	True	True	True	authorized_by_external_sidecar_for_run2_138fb
99	51e48b6b65534c3e081aa2c8::background::101::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1127_seed1211127_bundle.tar.gz	51e48b6b65534c3e081aa2c8	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1127_seed1211127	hard_qcd_source_tag_exact_substring_match	707710.3641226841	10000	562	10000	0	0	10001.97688126564	10004.12786812787	7078502700.587177	397733224.63694847	5010607053962706.0	281479925231504.1	9999.826356886953	562.0	0.05618889212318244	0.05618889212318244	True	True	True	authorized_by_external_sidecar_for_run2_138fb
100	528035c1f4af388b7ffcff08::background::43::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047_bundle.tar.gz	528035c1f4af388b7ffcff08	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047	hard_qcd_source_tag_exact_substring_match	1877412.7399453227	10000	112	10000	0	0	10000.029663801193	10000.060207543487	18774183090.6515	210270226.87387615	3.524699817332989e+16	394764002764208.4	9999.999120152192	112.00000000000003	0.011199966776641219	0.011199966776641219	True	True	True	authorized_by_external_sidecar_for_run2_138fb
101	5304d983da8e8e8103487569::background::171::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz	5304d983da8e8e8103487569	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849	hard_qcd_source_tag_exact_substring_match	1874008.323247683	9163	113	9163	0	0	9163.089770436287	9163.1815706192	17171706496.463299	211762940.52698818	3.218024329246147e+16	396845513102980.0	9162.997971173058	112.99999999999999	0.012332084791374874	0.012332084791374874	True	True	True	authorized_by_external_sidecar_for_run2_138fb
102	553eefefde62b55ae18e586a::background::215::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817_bundle.tar.gz	553eefefde62b55ae18e586a	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	True	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817	hard_qcd_source_tag_exact_substring_match	454066.25925375125	10000	1487	10000	0	0	10000.0	10000.0	4540662592.537514	675196527.5103282	2061761677926948.5	306583961507737.3	10000.000000000005	1487.0	0.14869999999999997	0.14869999999999997	True	True	True	authorized_by_external_sidecar_for_run2_138fb
103	557f71440ffa2dc12f05f308::background::163::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839_bundle.tar.gz	557f71440ffa2dc12f05f308	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839	hard_qcd_source_tag_exact_substring_match	1872279.450087094	10000	140	10000	0	0	10000.048421263695	10000.09797874196	18722885159.0079	262119123.01219317	3.5054646849838976e+16	490760247490580.3	9999.998864031018	140.00000000000003	0.013999932210559075	0.013999932210559075	True	True	True	authorized_by_external_sidecar_for_run2_138fb
104	5a4d100c18764fd8791866fa::background::178::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858_bundle.tar.gz	5a4d100c18764fd8791866fa	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	4	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858	hard_qcd_source_tag_exact_substring_match	454296.59459332895	10000	1453	10000	0	0	10000.0	10000.0	4542965945.933291	660092951.944107	2063853958590955.5	299877980183265.75	10000.000000000004	1453.0000000000005	0.14529999999999996	0.14529999999999996	True	True	True	authorized_by_external_sidecar_for_run2_138fb
105	5b34e7d7c8b92209ca4ab29d::background::117::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1146_seed1211146_bundle.tar.gz	5b34e7d7c8b92209ca4ab29d	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1146_seed1211146	hard_qcd_source_tag_exact_substring_match	703865.9885000971	10000	575	10000	0	0	10001.77446615696	10003.678997734345	7039908871.3766	404836745.93904126	4956095973695934.0	285036707429662.75	9999.870297170235	574.9883667280114	0.05750596397420107	0.05750596397420107	True	True	True	authorized_by_external_sidecar_for_run2_138fb
106	5b5ad486c37751f1b6e55e38::background::77::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097_bundle.tar.gz	5b5ad486c37751f1b6e55e38	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097	hard_qcd_source_tag_exact_substring_match	1879049.1073708865	10000	130	10000	0	0	10000.130728840828	10000.267325493593	18790736719.620533	244276383.95821524	3.5309199358795644e+16	459007321228472.2	9999.994134053879	130.00000000000003	0.012999830054728597	0.012999830054728597	True	True	True	authorized_by_external_sidecar_for_run2_138fb
107	5c4621b09ef7a6bc49957556::background::122::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151_bundle.tar.gz	5c4621b09ef7a6bc49957556	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151	hard_qcd_source_tag_exact_substring_match	454846.3110861408	10000	1444	10000	0	0	10000.0	10000.0	4548463110.861406	656798073.2083873	2068851667086703.8	298742180727320.0	9999.999999999993	1444.0	0.14440000000000003	0.14440000000000003	True	True	True	authorized_by_external_sidecar_for_run2_138fb
108	5cccbd7357ae1fde4772487e::background::71::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088_bundle.tar.gz	5cccbd7357ae1fde4772487e	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088	hard_qcd_source_tag_exact_substring_match	1873212.125415583	10000	138	10000	0	0	10000.039572000504	10000.080702039137	18732195380.906994	258503273.30735046	3.508951984533475e+16	484231466018947.25	9999.998442131027	138.00000000000003	0.01379994539085541	0.01379994539085541	True	True	True	authorized_by_external_sidecar_for_run2_138fb
109	5d07a37aee258b91dbc13e21::background::187::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869_bundle.tar.gz	5d07a37aee258b91dbc13e21	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869	hard_qcd_source_tag_exact_substring_match	332.3420097494908	10000	5891	10000	0	0	10000.0	10000.0	3323420.0974949086	1957826.7794342507	1104512114.4433064	650668086.6185519	10000.000000000004	5891.000000000002	0.5891	0.5891	True	True	True	authorized_by_external_sidecar_for_run2_138fb
110	5f4a77010b81f56c455a25c5::background::107::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1135_seed1211135_bundle.tar.gz	5f4a77010b81f56c455a25c5	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1135_seed1211135	hard_qcd_source_tag_exact_substring_match	708235.3986913111	10000	580	10000	0	0	10001.00410091877	10002.084037525286	7083065126.727645	410859838.5259478	5017019147356825.0	291048246453814.9	9999.924280914267	579.9925234744712	0.05800593827318991	0.05800593827318991	True	True	True	authorized_by_external_sidecar_for_run2_138fb
111	5fad593f0101e0bee8ad1cf4::background::149::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1822_seed1201822_bundle.tar.gz	5fad593f0101e0bee8ad1cf4	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1822_seed1201822	hard_qcd_source_tag_exact_substring_match	1878951.598453265	10000	128	10000	0	0	10000.01245880127	10000.024972115472	18789539394.01721	240505804.60201788	3.5304679256333336e+16	451898765994250.06	9999.999945502725	128.0	0.012799984052754242	0.012799984052754242	True	True	True	authorized_by_external_sidecar_for_run2_138fb
112	6313c1575ba1599e63fd3a9e::background::86::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1107_seed1211107_bundle.tar.gz	6313c1575ba1599e63fd3a9e	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1107_seed1211107	hard_qcd_source_tag_exact_substring_match	703796.2431040959	10000	556	10000	0	0	10001.878403186798	10003.8851933936	7039284444.146862	391336455.75720745	4955215967622655.0	275439899540168.3	9999.872015544286	555.9986837792151	0.05559321531361078	0.05559321531361078	True	True	True	authorized_by_external_sidecar_for_run2_138fb
113	63e1239b3f2a4c8a53dbae19::background::129::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162_bundle.tar.gz	63e1239b3f2a4c8a53dbae19	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	4	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162	hard_qcd_source_tag_exact_substring_match	453763.61092089047	10000	1430	10000	0	0	10000.0	10000.0	4537636109.208902	648881963.6168734	2059014145959653.0	294439022872230.4	9999.999999999987	1430.0	0.14300000000000007	0.14300000000000007	True	True	True	authorized_by_external_sidecar_for_run2_138fb
114	64e7772611d569e565da936f::background::56::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_bundle.tar.gz	64e7772611d569e565da936f	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	hard_qcd_source_tag_exact_substring_match	1879282.251495672	10000	138	10000	0	0	10000.075732588768	10000.153039783077	18792964837.866646	259340950.70640275	3.531755829874083e+16	487374845748556.56	9999.998425992088	138.00000000000003	0.013799895489818987	0.013799895489818987	True	True	True	authorized_by_external_sidecar_for_run2_138fb
115	66f7a8f538a41bb2bdcea168::background::70::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086_bundle.tar.gz	66f7a8f538a41bb2bdcea168	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086	hard_qcd_source_tag_exact_substring_match	1861731.568531609	10000	109	10000	0	0	10000.069075107574	10000.14004977437	18617444284.624462	202928740.96994537	3.466092975141249e+16	377798843226121.06	9999.998100944513	108.99999999999997	0.010899924708652819	0.010899924708652819	True	True	True	authorized_by_external_sidecar_for_run2_138fb
116	670bcfb31fc0bc05834f5639::background::132::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167_bundle.tar.gz	670bcfb31fc0bc05834f5639	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167	hard_qcd_source_tag_exact_substring_match	453788.292885359	10000	1478	10000	0	0	10000.0	10000.0	4537882928.853592	670699096.8845607	2059238147598084.5	304355398214996.75	10000.000000000004	1478.0000000000007	0.14779999999999996	0.14779999999999996	True	True	True	authorized_by_external_sidecar_for_run2_138fb
117	67adedb754dee181165dd546::background::181::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862_bundle.tar.gz	67adedb754dee181165dd546	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	True	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862	hard_qcd_source_tag_exact_substring_match	453675.26072750543	8521	1306	8521	0	0	8521.0	8521.0	3865766896.6590724	592499890.5101221	1753802804753564.5	268802542308198.06	8520.999999999996	1305.9999999999998	0.15326839572820097	0.15326839572820097	True	True	True	authorized_by_external_sidecar_for_run2_138fb
118	6898f98238d3c3fd31ffa828::background::52::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059_bundle.tar.gz	6898f98238d3c3fd31ffa828	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	True	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	hard_qcd_source_tag_exact_substring_match	1878162.3361960624	10000	136	10000	0	0	10000.073427438736	10000.148314573587	18781761270.610497	255430077.72266448	3.527546078978752e+16	479739151510341.25	9999.998540864679	136.0	0.013599900139416572	0.013599900139416572	True	True	True	authorized_by_external_sidecar_for_run2_138fb
