seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,40,0.05705292242381804,25673.81509071812
17,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,34,0.008583539930395869,3862.592968678141
17,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,32,0.2314460693359375,104150.73120117188
17,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,59,1.0141477637130802e-05,4.563664936708861
17,nominal_balanced,0.825,0.525,Zbbbb_100k,background,33,0.006369057556292684,2866.0759003317075
17,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,52,0.00015289243478260877,68.80159565217394
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,53,0.16088025392793331,72396.11426757
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.037084399575481736,16687.979808966782
17,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,24,0.006058969362632379,2726.5362131845704
17,nominal_balanced,0.825,0.525,ttbar_200k,background,24,0.17358455200195314,78113.0484008789
17,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,23,3.953457383966244e-06,1.77905582278481
17,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0015440139530406506,694.8062788682928
17,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,18,5.292430434782609e-05,23.815936956521742
17,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,13,0.03946119435968175,17757.537461856788
17,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,9,0.01283690754535906,5776.608395411577
17,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,7,0.0017671993974344435,795.2397288454996
17,higher_purity,0.875,0.75,ttbar_200k,background,4,0.028930758666992188,13018.841400146484
17,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,29,4.9847940928270034e-06,2.2431573417721515
17,intermediate,0.85,0.75,Zbbbb_100k,background,11,0.0021230191854308945,955.3586334439025
17,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,22,6.468526086956523e-05,29.108367391304352
17,intermediate,0.85,0.75,qcd_bbbb_iht100to200_20000,background,1,0.028855496731139067,12984.973529012581
17,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,21,0.06374500627333204,28685.25282299942
17,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,15,0.021394845908931773,9627.680659019297
17,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,11,0.00277702762453984,1249.6624310429281
17,intermediate,0.85,0.75,ttbar_200k,background,6,0.043396138000488284,19528.262100219727
18,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,74,1.2155633870967741e-05,5.470035241935483
18,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,51,0.010106009523606012,4547.704285622705
18,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,52,0.00016057196347031967,72.25738356164385
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,69,0.20639872320905717,92879.42544407572
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,45,0.06152495743424851,27686.23084541183
18,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,26,0.0068960963541634225,3103.24335937354
18,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,33,0.22408329532266522,100837.48289519934
18,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,63,1.0348715322580644e-05,4.65692189516129
18,nominal_balanced,0.825,0.525,Zbbbb_100k,background,32,0.006341025583439065,2853.4615125475793
18,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,44,0.00013586858447488587,61.14086301369864
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,46,0.1375991488060381,61919.61696271715
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,33,0.045118302118448916,20303.235953302014
18,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,24,0.00636562740384316,2864.532331729422
18,nominal_balanced,0.825,0.525,ttbar_200k,background,25,0.16976007221414033,76392.03249636314
