sample_class	process_or_mode	campaign	source_path	source_sha256	source_size_bytes	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	status
background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0033_qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_materialization_receipt.json	bef5cd4b7faf070b49883c9b0a43bc938631ad46965e5ab4a9106d2da3357b37	1282	qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909	3	200	300	3909	1233909	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0036_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036_materialization_receipt.json	6b78ffd9338a2546302a1c3ff8498f9ceda3310603a5afef9a0348de87b1352f	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036	0	50	75	1036	1201036	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0037_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037_materialization_receipt.json	8bf17cf6311034daa7b367b47c925aa69e08135eb9721dd6b00716c545f399f2	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037	0	50	75	1037	1201037	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0035_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_materialization_receipt.json	c159b7eec861e6b14bb84e4e7b8fe2e869ea7658e3d4d66bc58ee6837bf46aa3	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034	0	50	75	1034	1201034	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0038_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038_materialization_receipt.json	d69f631e3c0d34902b1f12b06950efff2e243cd61685fdbe2c4c34ea32ac28c2	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038	0	50	75	1038	1201038	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0039_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040_materialization_receipt.json	f61fc1718f5b2c68e21aad111a0f2075d8d3ad191002260e5fe78c6289d412d9	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040	0	50	75	1040	1201040	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0041_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042_materialization_receipt.json	6b8b681087c292018ac425c2f1c6ff005aa55c33d29081ee4a082df57870fdec	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042	0	50	75	1042	1201042	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0040_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1041_seed1201041_materialization_receipt.json	a1f62b1016f1596014c01a447bbe4359847d8b19dca7b6b34a7517f396f0f279	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1041_seed1201041	0	50	75	1041	1201041	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0042_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043_materialization_receipt.json	ebf4616dec15a2243773ebc6205cae8d28e5cce2b07117fd9f7461003dd9c033	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043	0	50	75	1043	1201043	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0043_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047_materialization_receipt.json	21932975bd713055ab00831c52afa574d348a32237562fa5d646753328accab0	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047	0	50	75	1047	1201047	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0044_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048_materialization_receipt.json	f1f0a00ca7478dc5dcfd8531b55fe74627d3b0baf09bf51ee75f5a25108b0c43	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048	0	50	75	1048	1201048	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0028_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813_materialization_receipt.json	fc066427e009cca606cdc2a3ebfc211a71d4574bd16ceea1b73f1d1e12620741	1306	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9813_seed1229813	2	100	200	9813	1229813	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0027_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9807_seed1219807_materialization_receipt.json	59667d9d1ff3cf9458e08a8acae5df6a44c439fb038670c4f4d2060c3501adb6	1301	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9807_seed1219807	1	75	100	9807	1219807	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0026_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805_materialization_receipt.json	b1f634f8643a1cae2f8756422f239ee0b5ea12593b71e45a854e736583931d3b	1301	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9805_seed1219805	1	75	100	9805	1219805	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0030_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823_materialization_receipt.json	11dcc742215ae50e063d00abff635608c7044b070cfc176e1b32567ab6cd286d	1306	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin05_pthat500to700_shard9823_seed1259823	5	500	700	9823	1259823	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0025_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9804_seed1219804_materialization_receipt.json	0917936b86ebc96be70bddacd25a1bea5aed2fdbd60ce9d5a3d17177613b48ff	1301	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9804_seed1219804	1	75	100	9804	1219804	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0029_qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821_materialization_receipt.json	4ea6644d8bad1c9e11e65a61e5f07024e24a6682abc7651acac2805cecc3ebc8	1306	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin04_pthat300to500_shard9821_seed1249821	4	300	500	9821	1249821	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0045_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050_materialization_receipt.json	892d869cbd264c68b74c003038e854cf6a1766c97614aa6b71972afdd435f295	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050	0	50	75	1050	1201050	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0047_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052_materialization_receipt.json	e49798acfe5cc09d106fc4d318dc8357521add5738bfbb02fef845c8e3b5e97d	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052	0	50	75	1052	1201052	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0048_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053_materialization_receipt.json	29526feed3cd2d93a9725fc51d1bce74be07e42c3958998a7d0def74073d9ff6	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053	0	50	75	1053	1201053	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0046_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051_materialization_receipt.json	eaa24a66cd746e94d3f3f98f4c0f6a69cc6e9732aa73378d8c1b1a3fb5a8e4c5	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051	0	50	75	1051	1201051	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0052_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059_materialization_receipt.json	7514c4884c0cc7450a0e3821d7771581401159e058440ceecf82886d7ec56aca	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	0	50	75	1059	1201059	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0050_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057_materialization_receipt.json	641da5efc23e5c5f327a8ebabedab32a0f9b4b4a475c3321a203c9bd01cefeb9	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057	0	50	75	1057	1201057	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0049_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054_materialization_receipt.json	d0d1d16e0c6a204c59f56b63bebb8687a9a8be0ad91d8cead7617892de8f8dcc	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054	0	50	75	1054	1201054	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0054_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061_materialization_receipt.json	b9e21052cb82c600288b8708ac907232ad4decd4cf50279f00af0c8f043eb605	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061	0	50	75	1061	1201061	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0051_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058_materialization_receipt.json	17a0dfed847897d45230fea2c575dc2caa83bd09a4913d126fbb51d24c238600	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058	0	50	75	1058	1201058	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0056_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_materialization_receipt.json	ab59f5b8bb9baa651b3c50d937b3a7b577e5aaf011eb743e00fa4e242c4ec42f	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	0	50	75	1066	1201066	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0053_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060_materialization_receipt.json	a7040351e4ae37a56fdc0284c8edfc071d086a613242e0758d564f883798f0ac	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060	0	50	75	1060	1201060	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0060_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071_materialization_receipt.json	ece801965f15d066d99cc4cea774b49112cea6740a32711e34c4607a1a4cf4bf	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071	0	50	75	1071	1201071	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0061_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_materialization_receipt.json	71fd90ce760f34d15ee5c183a9e4868f42f67bab5a5700145cf1018f91d791db	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072	0	50	75	1072	1201072	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0059_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070_materialization_receipt.json	4b1bf71a773ca114088c0715001b915c279ee7728cb1c4bafe69fad84eb5e273	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070	0	50	75	1070	1201070	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0055_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_materialization_receipt.json	ba14a5ce0b064cca4247c36610af9c6e28ff7814cf86df996abf3b30a51cbe1e	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	0	50	75	1063	1201063	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0057_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_materialization_receipt.json	8b9d61f81fefe1d3c2b9156af81270fb0369d02889e8710141aabef6cd40c197	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	0	50	75	1067	1201067	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0062_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073_materialization_receipt.json	56869e0c042b1d6a98d7d59ba3dbc57a7a08d49a59bc7acdffc51288cf7eb9df	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073	0	50	75	1073	1201073	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0063_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_materialization_receipt.json	6cc50a6f86cfc691ad5928ad7f4095fda005509149c7a095016fa4734d692587	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075	0	50	75	1075	1201075	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0064_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076_materialization_receipt.json	08d32c0fcbb34e640213f5401a23a61e47d8bbd06cabaa83749cbc331fad0078	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076	0	50	75	1076	1201076	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0066_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080_materialization_receipt.json	0d284053ed4d392e183da901ff88f1192c95a84cae62051111b788641c743b3b	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080	0	50	75	1080	1201080	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0067_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083_materialization_receipt.json	a3ca1c76094caa9ef933258329f232501f0bd83b6c33b8c390545e0cce8bae86	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083	0	50	75	1083	1201083	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0070_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086_materialization_receipt.json	c9c9783e0cddcf0b1adfca5f4712467acd47cd46cb1e8b862ee9710e2a77e88b	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086	0	50	75	1086	1201086	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0071_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088_materialization_receipt.json	fafc1cf29f00aed742187f0ad5eb002136f3f031f922b9e82852cb39d3b6914f	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088	0	50	75	1088	1201088	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0065_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079_materialization_receipt.json	d0502e0e0527b3622e1b6cc8f036a1c8973c77ad6230350f9f808585aff50ea4	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079	0	50	75	1079	1201079	local_metadata_candidate
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0073_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1091_seed1201091_materialization_receipt.json	e1d426c2b0bdc11530a7ff6b7e78a362e6f99b6d4b4495abb904fb4e5e6f9b80	1304	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1091_seed1201091	0	50	75	1091	1201091	local_metadata_candidate
