qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.7,0.7,102.03202541334662,317015.75138236437,0.0003218515956018918,0.1812158110700564,0.003218515956018918,135,341,75.81767639018216,193.32159954536658
0.7,0.725,95.81227990869851,292611.12714403815,0.00032743894890071906,0.17712332490410665,0.00327438948900719,123,308,70.98233772255566,179.2930131606153
0.7,0.75,88.3297416135458,246810.72822789926,0.0003578845305783636,0.17779721064592657,0.003578845305783636,112,271,65.36026903752688,160.37195288690447
0.7,0.775,78.10251004814076,214504.35949909993,0.00036410686584888955,0.16863469437977446,0.0036410686584888953,100,241,57.847133146997436,141.122837466101
0.7,0.8,62.0937483565737,192047.2823728443,0.0003233253165021294,0.1416914988282387,0.0032332531650212937,82,214,46.131526964013226,126.08626543101934
0.7,0.825,53.56752496015936,151999.50539764884,0.00035241907412803956,0.1373980260039787,0.003524190741280396,75,170,40.040510429056305,106.63306382621106
0.7,0.85,47.49385124833997,127382.60437748663,0.0003728440902934934,0.13307066454790784,0.003728440902934934,65,138,35.41476443433631,92.67339599626074
0.7,0.875,34.30281872343958,86242.7158575755,0.0003977474315638269,0.11680692634706061,0.003977474315638268,49,92,25.696614822074224,60.09437898042238
0.7,0.9,23.710407675962813,37169.815030467915,0.0006378941529982732,0.12298264276596943,0.006378941529982731,32,46,17.654441928545815,25.896184045051825
0.7,0.925,15.935725795152724,15020.409716476193,0.0010609381565452574,0.1300262263865257,0.010609381565452573,17,17,11.613853906270457,8.687939984487032
0.7,0.95,2.8177291666666666,1365.5050796732712,0.0020635069093561144,0.07625223671546241,0.020635069093561144,2,1,2.0,1.0
0.725,0.5,147.00029108067727,546299.9940582764,0.0002690834572203859,0.19888525972628462,0.0026908345722038585,202,485,109.66046948031024,271.31219151818254
0.725,0.525,143.74434653552453,514859.8590833767,0.00027919120902421426,0.20033012229729386,0.0027919120902421424,194,469,107.03005419180899,261.66093883521256
0.725,0.55,134.85294365703848,482895.97038688324,0.00027925878849019577,0.19405893349702097,0.0027925878849019577,182,449,100.4096384686043,248.69382051119814
0.725,0.575,129.07141353087647,455658.0715056531,0.00028326374885531935,0.1912099695800699,0.0028326374885531934,176,430,96.20774954726217,235.41776339653543
0.725,0.6,126.0345766749668,413341.8501172983,0.0003049160800901255,0.1960356321579045,0.0030491608009012554,171,399,93.89505662903315,218.6205226255555
0.725,0.625,117.14317379648074,385108.2826292411,0.00030418243148839017,0.18876677524840166,0.0030418243148839018,159,374,87.27464304712777,207.77574639098444
0.725,0.65,106.69683454183266,348082.3596058094,0.00030652755475072893,0.1808466748153006,0.003065275547507289,144,343,79.44498867845618,193.03728456808398
0.725,0.675,102.10506130976094,318749.882342192,0.0003203297223499731,0.1808515577480125,0.0032032972234997304,136,320,75.92330838477761,180.17644965951325
0.725,0.7,94.84163070385125,271334.4532322804,0.0003495377368190706,0.18207341638046518,0.0034953773681907063,128,288,70.61776771418326,163.51360401198644
0.725,0.725,88.62188519920316,248295.3340736274,0.0003569212668850393,0.1778511611967718,0.003569212668850393,116,256,65.78157369135427,150.4360590929851
0.725,0.75,81.13934690405046,207351.19489821588,0.00039131362104703553,0.17818791105576032,0.003913136210470355,105,223,60.15920532655894,132.30856016387972
0.725,0.775,70.9121153386454,175246.6976420952,0.0004046416639671499,0.1693930233098752,0.004046416639671499,93,195,52.646358161898604,113.25055308591735
0.725,0.8,54.903353647078355,156766.42556113316,0.0003502239299681427,0.13866675262192643,0.0035022392996814267,75,172,40.93176741769376,101.4860617781924
0.725,0.825,47.78599483399734,118255.35393929612,0.00040409159705806865,0.13896013446121375,0.004040915970580687,69,133,35.83978388316827,83.68104252257257
