seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
10,41,loose_best_sqrtB,0.8,0.5,97.58028311086596,213242.3468489352,0.0004576027442616434,0.21131257732884798,0.004576027442616434
10,42,loose_best_sqrtB,0.8,0.5,88.15836764809707,247127.14370804784,0.00035673283932033785,0.17733861621472036,0.0035673283932033785
10,43,loose_best_sqrtB,0.8,0.5,92.19590460397133,256831.30759823378,0.00035897455596883534,0.18192301645848913,0.0035897455596883526
10,44,loose_best_sqrtB,0.8,0.5,96.53273968229453,276511.117337538,0.00034910979569930534,0.18357702750829166,0.003491097956993053
10,45,loose_best_sqrtB,0.8,0.5,99.57361212906785,287580.0998401813,0.0003462465316077313,0.18567988000680974,0.003462465316077313
10,46,loose_best_sqrtB,0.8,0.5,105.28123436955322,230023.18110782147,0.00045769836701894625,0.21951548703607102,0.004576983670189463
10,47,loose_best_sqrtB,0.8,0.5,104.68263812465526,303366.5804091265,0.00034506977658342613,0.1900600288062654,0.0034506977658342614
10,48,loose_best_sqrtB,0.8,0.5,80.78066012300054,294216.65096519986,0.00027456182326184974,0.14892711414536586,0.0027456182326184974
10,49,loose_best_sqrtB,0.8,0.5,101.01922382184223,265572.57813018106,0.00038038273579708067,0.19602542877251913,0.0038038273579708067
10,50,loose_best_sqrtB,0.8,0.5,100.0704505350248,250065.65629317504,0.0004001767056636637,0.20011462522610596,0.004001767056636637
10,51,loose_best_sqrtB,0.8,0.5,97.7538777832322,307831.5493736696,0.0003175563972637874,0.17618844810999332,0.0031755639726378736
10,52,loose_best_sqrtB,0.8,0.5,101.46817100551573,287410.89848013065,0.0003530421829585925,0.18926844584505637,0.0035304218295859244
10,53,loose_best_sqrtB,0.8,0.5,97.67905325261997,280463.630610521,0.00034827707621123456,0.18444341970887432,0.0034827707621123455
10,54,loose_best_sqrtB,0.8,0.5,101.71659020849421,224389.91264491115,0.0004533028646856198,0.21472871658807932,0.004533028646856198
10,55,loose_best_sqrtB,0.8,0.5,88.85573403474903,226816.2568493444,0.00039175205194294635,0.18657281724573285,0.003917520519429464
10,56,loose_best_sqrtB,0.8,0.5,90.67546838058466,262955.5246392229,0.0003448319578186925,0.17682703211840647,0.003448319578186925
10,57,loose_best_sqrtB,0.8,0.5,94.86265439768339,250281.90193838437,0.0003790232280600023,0.18961843130916978,0.0037902322806000225
10,58,loose_best_sqrtB,0.8,0.5,89.15503215719801,285204.5766950743,0.0003126002856977918,0.16694277020504933,0.0031260028569779176
10,59,loose_best_sqrtB,0.8,0.5,93.64151629674572,294276.5001122375,0.0003182092904497325,0.17261981478794525,0.0031820929044973243
10,60,loose_best_sqrtB,0.8,0.5,102.6893091064534,266722.9785852823,0.0003850036080547871,0.19883599904101337,0.0038500360805478707
10,61,loose_best_sqrtB,0.8,0.5,114.65227091285163,274888.1025743859,0.0004170870613864645,0.2186777966697262,0.004170870613864645
