job_index	proc_id	outer_fold	category_id	structure_id	category_family_id	mass_family	condor_job_status	condor_exit_code	worker_rc	runtime_seconds	all_inner_support_pass	inner_support_pass_count	inner_support_failure_count	pooled_support_pass	pooled_support_failures	pooled_inner_oof_feasible	pooled_inner_oof_signal_efficiency	pooled_inner_oof_background_efficiency	pooled_inner_oof_selected_signal_rows	pooled_inner_oof_selected_background_rows	pooled_inner_oof_selected_background_neff	outer_signal_total_rows	outer_signal_selected_rows	outer_background_total_rows	outer_background_selected_rows	canonical_payload_sha256	outer_selected_event_uid_sha256	result_bundle_sha256	worker_log_sha256	validation_payloads_opened	test_payloads_opened	execution_integrity_pass
237	237	4	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	173.50707006454468	True	4	0	True	[]	False	0.5858840861954526	0.440554690013262	13031	32430	13710.670741957516	5373	3221	16301	8442	b8b47cf5f016767b9935fde232bc9bf8c17de244dc2711fe2458a2d0436668db	582cbc2b3bb9092529c72672e7362f0d33599cc9a11a003b8bba7ac86460dd93	d450530b690735537931fdc6683323fc2c0f572ffa074021349191c09df321bf	b588c88789613ed987b145c1d00d65e2537e106fd783314d0eb8c6c3b786469f	0	0	True
238	238	4	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	236.17191529273987	True	4	0	True	[]	False	0.5838887261967065	0.442161821894694	12992	32993	13601.601351869458	5373	3213	16301	8415	dc6210cc646d2ec9db3e717be8fe5814cd05e0c58885fb032149f1d48e3be0bd	99ad49853afd2048a5515608dc800b46b24083dc5a9a17ff9dc05f807ef21122	5d7a5336c4274c91595ec93cfc5514c77b9a5811f4a6740ecdbfd72f7e676184	1a9b4f853ce51b9a2f4243c15023379a33ac5923de759cf4ab609a17cda2c5c1	0	0	True
239	239	4	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	231.16853308677673	True	4	0	True	[]	False	0.5858819268166552	0.4404891313297957	13031	32428	13708.493534907739	5373	3221	16301	8438	96dde79c856ca4197af909b49820b177d70572922e7564dade7750ff54eaf84e	4589c2631a2975110546a645f540a0cb00700247fc9e1112b0c71d66fd4a96b7	7ef18ab0d515aa042b08c67e83ea30c1705d36da5dba37041ceda82fd5d4da57	30d45616919cbf93762ff08ea16925f1d7263d6fc9f92854c0b7f410e7d0540c	0	0	True
240	240	4	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	127.28949165344238	True	4	0	True	[]	False	0.5849124626497302	0.4350747763158204	13017	32420	13648.390381551597	5373	3218	16301	8517	2d179b2d2562c9aa5bb4a04e9c0abc25b826298beeb5032910f0713cb232e623	edb22dc7abb6a08a90e6edcdc520354e04b83bedb25da1c16d3daab6bded3499	5bbbda19bd0a2e1fe2c8c9f3d22978ddf78a9ffc167c92c3d01b3accc4504785	ce7a71177491a61d4ca3013493eedc869a5a9be840c8b27358fca8c923a286b1	0	0	True
241	241	4	exact3tag	symmetric_rectangular_mass__category__plus_mhh	exact3tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	129.97319221496582	True	4	0	True	[]	False	0.5852870088324472	0.4390264656565742	13020	32431	13669.234677093897	5373	3220	16301	8503	ca4a1d49ef18e78d89ea04b40f158e1fa22ae6ce57c4e09752b2c9b5bb53fcd9	d791f757fd6c33c853f401d82bbccd3fb668855bd9945a4de7780a07d70ddf25	c936f9fa0d3589d28b96a4189efd4dc8fec79d3595dfd698c329543a79a43424	ed71439f2d891c3243698dd50e58643a53a4fad2ec57305427be7827affce35b	0	0	True
242	242	4	exact3tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	373.4186625480652	True	4	0	True	[]	False	0.5858434362750109	0.4405261659242065	13030	32431	13710.012409866957	5373	3222	16301	8440	253fef9fda958b3a05bf10c2aa1c8ae94381f3fe77a77f0a1d8abf0216ce88d6	ce5fcc1f317b757f1ab3793a39a5d747367ae53c7fa3c3b32860eb4699b80da8	0a99c2998bd33cefdb8a8689135e3af345b88446050a6034a36ed39758e89f19	69bbca574a88ebaced0de7338f6acf3e3c262efb6e1351c1f51b1425f95496e6	0	0	True
243	243	4	ge4tag	asymmetric_rectangular_mass__category__mass_only	ge4tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	31.27241039276123	True	4	0	True	[]	False	0.5838510150100975	0.2839497838860818	4373	4865	3308.443941247691	1837	1096	4241	1387	02f465ed115bb835e56b3f5ddb267a14396f0936b11ebc59c694df8a2fa48820	089c4cf01e367871896448fee7c2350d88f7f459adda5dbcf374cf42fff6b0e9	210ffebfb4ea7cc4995dba8cb66362045f04d7d60ebd6d485860ae22cc0f02ca	649473dca9ba5f9bfce8d203ec176c9196cc9dac563be070c9b00a0de2660810	0	0	True
244	244	4	ge4tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	87.74179887771606	True	4	0	True	[]	False	0.5856629862898578	0.3308629994611085	4388	5753	3772.9172072999872	1837	1090	4241	1574	d46c46ec646cd325328da6215cd74b7904b0f74a49f1fb41c9b6d15414a42a45	f0a9e1e6f6ce251702f467a54bee2137c27516d47e7d6e540aae7c5856630dc8	25ca8a553a4517dd5f0a79a4acf98c0f5db5816bbac38b3832b61cf4725a5cb5	197f7c9b409be3bbf4ef479d9f235961aa242c1df0e9d3a1dd52464b3a7264fb	0	0	True
245	245	4	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	45.20772385597229	True	4	0	True	[]	False	0.5848804487125723	0.3150435739437111	4386	5531	3510.0799641385797	1837	1094	4241	1535	f8ede24da1a345957b12eda7cc2cefcd8147284e5b5e3fbd33301414c2ab6b94	836a5c8c353bc6d815fe55f3240c274d7dc0d055d924fd3629b36bcc4de6bf11	f5c8ad22ecf1805854e0fafaa608a9e29359ff6af65cca6df312e2e794fc4467	9de4d3f93d558ec4a07ed39025567d0744c07d83df256244077912328e25f23f	0	0	True
246	246	4	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	92.58731889724731	True	4	0	True	[]	False	0.5751384552051073	0.3321454559800476	4311	5773	3713.859241108699	1837	1091	4241	1573	55b11aa2d8e1bcd26808f7a61aab7da177fd12ffa9ec417c43f5b39b1e4fcd7c	722a4c1213474a1db2aa40c6c210a1c93a562860bb036e860cf05bfdeba46e6c	2c86937d00bbb49d90041d20a6eea774aecf5f0a95ca3dfccb97ccab0127d4b6	ed4d3b22da17b17002eac8c4103aa0ca7e36476821ae7ff3c2d98e7d9111538a	0	0	True
247	247	4	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	60.88821482658386	True	4	0	True	[]	False	0.5821624268791927	0.295158287870244	4368	5302	3386.8595628484104	1837	1115	4241	1504	8fbd469264d42bc14d6b87db90a0e92375e02206f06991056221a02c4a07bd07	e86752837f0e9ca4fc253018239302817f8775dc843cd8f0c1a3098f6b758956	f83d309b4b50ba51f3132e1c5be3f66b2b45baea9e25a12569fec8c6b268f304	8b548b08bf4f39888dbda2dcf9d6d19fbfd529f59fd52a58e46312259f9ef353	0	0	True
248	248	4	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	71.7255003452301	True	4	0	True	[]	False	0.5750537461978078	0.3342284626502878	4311	5843	3789.0622175796934	1837	1091	4241	1572	a01fadee5ed2f680a705bda5861ef3b9843e888a3a22f23c3633f83e18767b45	1feed5e9e42fb30b285ccb7a053888f41986cf13ceee5ea29508dc106f574b1a	32eb9b692750a31a59c02561df32c667b74820ac6c4386dad1c6fb184a9d976f	efc38871bdd20923b64112d2b8653975b0198d058074372f437cb36d4f17cbe8	0	0	True
249	249	4	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	59.711570024490356	True	4	0	True	[]	False	0.5820913486655972	0.30286023017038405	4368	5361	3181.5876841338195	1837	1065	4241	1513	b4da1a8e29e2b8cc7dc6663568670d5d222e2431f11ae039758de9a436c135ac	6f7eaad92b627caa56e5f0806e16e251a09d183b3b203641da856a43e14ebd46	331eb5dad31cd99d60f05a61613538833507a792d49010ee26d17bf026598d17	74df1d1e0936cdf79d7cad53b7243c1ae121e8e5fa5ecbe88d39caf36fe507ae	0	0	True
250	250	4	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	ge4tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	47.846551179885864	True	4	0	True	[]	False	0.5849983768550499	0.31689046543326965	4387	5502	3705.5219167588134	1837	1148	4241	1560	1f241bdd0ce2843e953da5e51123c19b016c652c2001c28bca9d461dc0567b69	46cfc852220478c5c3b4d8ea5039281f5e91d13b8614c1c24a2de9be51102434	4b9885ae9acc01e734ac8c874289669f04721f283280229b6dd06970b24b1dfe	5b09b985cf8d48b3aace2c258c2685297d0e50e0f7b6c787800f8542550ceb59	0	0	True
251	251	4	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	63.1556031703949	True	4	0	True	[]	False	0.5854067354773671	0.3306688882307796	4386	5749	3770.1573069030646	1837	1090	4241	1574	c7e8ff92b5134b8b4b5b79d058f311922fb83f3b076aba49a58d0ce85d98dd91	f0a9e1e6f6ce251702f467a54bee2137c27516d47e7d6e540aae7c5856630dc8	4c0d4b355f0269c23743c1303135ed9977c954087cb71b7a2fcfffff4ad6879d	bd5c393b00ea8a5c70385e0f83b589abe9c9bd61405866b37a316947a2856cd6	0	0	True
252	252	4	ge4tag	radial_mass__category__mass_only	ge4tag::radial_mass__category__mass_only	radial	4	0	0	39.79950571060181	True	4	0	True	[]	True	0.5865178005750334	0.28859926980472556	4393	5002	3347.2213516520146	1837	1127	4241	1408	8b9ebb8a01346680a3a10d0cb9e103e7658c5408c6171cf4d96fb92e5ec87d87	5b026385fd2561019f2bd647a05a5ae64a39fccdd41e818eb7fd2a2b2cf25610	a3774d279ac981e17ffbd4923505ac8bbed6b05d68b174bcab675ac62cfc4229	b46397dea4dad2465c8e758a6861f33be146c1b4f51454361715552242692337	0	0	True
253	253	4	ge4tag	radial_mass__category__plus_abs_h_delta_eta	ge4tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	32.306379079818726	True	4	0	True	[]	False	0.5850259000359256	0.29538683922264264	4379	5125	3427.3845142433106	1837	1130	4241	1437	3b2c48fa1032e61eadb423c4a9df60fa55454c12911fec503a860b3c60f47953	bf55aec84d90888a2f0dbab5e35ee2508bcae6aaa69b69777285a87edf4b9026	3792022c42363723a8c81dd61914a50df6e861a325f8dc5d2f9fb68f2482c9c1	876066864b25f5897a54d88f8e0b4059d56b91abc3787a2cadcc5840be5da711	0	0	True
254	254	4	ge4tag	radial_mass__category__plus_h2_pt	ge4tag::radial_mass__category__plus_h2_pt	radial	4	0	0	35.21335434913635	True	4	0	True	[]	False	0.5857238210481963	0.28781613969047637	4390	5041	3385.479359412147	1837	1108	4241	1430	ce7c2db9cb8271840e4a4ac29cdc7693d987b1563df1e50f7e6e8442c4db6a65	1374b4ab7bafac1f2af935fa06cf501b8149c0253987c4dc1b17fd5be1384a24	4b920d9ac3eb12b4f507104f063e3ee4f4f54faf5ffb059875fcfbfe62a3b12d	8ffc4e363a81d77cf9cd9386cb03048d2ff795ee4e20807dca329b662f14f579	0	0	True
255	255	4	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	ge4tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	64.18199181556702	True	4	0	True	[]	True	0.5885222915866867	0.29426549874705543	4411	5171	3491.9545061379654	1837	1093	4241	1443	874a09604908a5d72eb32ddce9ea6f2f72308ba30e5e450a598a22a3f1654c8b	2a9d4c0166dfa25e7b2e1e4ca9278459359305aaf475d443061c2573c65d095e	c0ab035c673f9235c8e779798121a360eec9f438c7f9eddbecffdb8de6d238e0	2946957108fc541ce782d02730b07391d072534c2666ef62ac1b203f4054e765	0	0	True
256	256	4	ge4tag	radial_mass__category__plus_ht_candidate_jets	ge4tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	34.14636254310608	True	4	0	True	[]	False	0.5853543949529703	0.2802353162499041	4386	4938	3250.5458383419987	1837	1119	4241	1394	4047e759e40511f06b142c43c1e12b54df73cac98b27b5964fe7e645c751dd4c	bddc1747372f6f1e2cf0c54f0dd66232d6245f50fa539ee27bbcdec898d1c022	6178e7f5d4421283275b67a8d23a638e881d8f65a9de7188dcbc935875ac079b	39817c5bcfc0f8945bd06a108619cc5fc2d46602b897689dd077e7849ed09a0d	0	0	True
257	257	4	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	61.49201321601868	True	4	0	True	[]	True	0.5869475244037043	0.2907167549115552	4399	5157	3462.560318233409	1837	1109	4241	1436	ea57eeff0e312e78794ab2fcf246cf81bb5f9a33233a2ac48bd90379e149d16a	fd28598c9963b651650b593b0b46dd916196be8d1b55233eb82dd6b4dcc74729	e4fdf798c10ea32d8145cdd00baeec4aceb7a2852f7d4b25862fa364a0ea05a3	fcb52ed4f98d0dcd8ca25023c5c307fe3ca49ddc8aa5081a99b854f313699f61	0	0	True
258	258	4	ge4tag	radial_mass__category__plus_max_drbb	ge4tag::radial_mass__category__plus_max_drbb	radial	4	0	0	33.28069734573364	True	4	0	True	[]	False	0.5855087909723384	0.27873222066751696	4389	4960	3301.418855661007	1837	1099	4241	1409	d24810927ca1d405bb61923f20665f9089dbef58ec9583716167c0dcacd9d9c8	0d18f910aaeb971458c32a4305ddf61ab921cbd1096e5f4a108df203b8cbb301	d71ef260c7d177023c344aedacf4b34794f8c9d571073089637a5a0e0c922086	637d36ab01e315d5dd45b4531c6e019b4d11bd8a864fece75bbeac78c9383bd7	0	0	True
259	259	4	ge4tag	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	radial	4	0	0	41.82594633102417	True	4	0	True	[]	True	0.5862226988143305	0.2872927190470698	4391	4989	3334.0337223826746	1837	1124	4241	1410	5c0365e31257195e4f729817e70280444fcecf1beedf0008c2e0ec5d4b5c6e04	b899744314f352cf34088678d86dfa4c28c5617fb9f61d0202b3153f7925148c	6c268e4886244d9bd0989bf224e628b7c0e68982ea0000c80fb720351fc6c886	377d7109774cd67301a188bb4f5b03dca7d40917f9e6a2d66f4480c725ebcbfd	0	0	True
260	260	4	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	50.92350363731384	True	4	0	True	[]	True	0.586107997045959	0.28817099613281005	4390	4994	3341.8075791513434	1837	1126	4241	1408	aaf3a9f039b5c4b09ca692da794fa0a079d9d5cf2079ce66025772bd2d79efbe	a6182752d22efea883dec41e199e5bdc153f0d5795566189e4bc5acd1404e56d	97f20908cbd511b834738496bf258c06808e536527fc049b6439b1c010cd370a	adcfda21bd55c5b874e0a844793d052e531a74a1311a9330d3a991dcf9a1e87e	0	0	True
261	261	4	ge4tag	symmetric_rectangular_mass__category__mass_only	ge4tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	42.657453536987305	True	4	0	True	[]	False	0.5854638193456267	0.29426725756308814	4386	5080	3494.5196177821454	1837	1133	4241	1432	a838e2dbe8b62612545111acb44bd9666c49531aafa853092a3cab7d79ed69ca	a7ee8807eba6522a9cbe52fc2c01a9c9e99846f732c95b6db9507aac8faa503e	7f4951052d1ad5120fb2cd7306328d7edb381a028633c3a63078272a913cadc8	d73db664256c768be9bc45f0d3efd4721e4264cc1c87365e05d8aeb7bf911fcb	0	0	True
262	262	4	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	65.35770845413208	True	4	0	True	[]	True	0.5860675398080378	0.3033004611505689	4386	5215	3475.673600561255	1837	1135	4241	1490	4e88282c9a5598c57c88062032c13442ead334d113e775f4f3333fbaa11eb16a	84b53249283aba7214643d786d5abd01912d1b802adb671a83714f57b2588234	b270b240a43211496ac3087a68610db31dfc12e32c25f206f4f944ce58c8e412	bc36e0194d94d6f2b11daa2db56974958b2cb2685b0af13b3db122e48ee2c7ad	0	0	True
263	263	4	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	38.878562211990356	True	4	0	True	[]	False	0.5825049888909357	0.2947941170556232	4365	5096	3456.1649048163495	1837	1133	4241	1432	ede190f1d0590606c17aecf41338b1251c9eb52242d0d7f33587349b65a7803f	a7ee8807eba6522a9cbe52fc2c01a9c9e99846f732c95b6db9507aac8faa503e	55289ed5f34a0b44494c7b999bec8d620367cf2206de42ade5c26c2ae6d1d30e	3a16019cd847d174eb4c6ff55baf805e0fb68eeeffd0203211f871c5afef4488	0	0	True
264	264	4	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	64.64948987960815	True	4	0	True	[]	False	0.5790718758635546	0.29532906832596045	4339	5134	3484.3543564828747	1837	1133	4241	1432	9923a51430f584137674e0e86c7680e2b6f27889e102a57add1059790d50a400	a7ee8807eba6522a9cbe52fc2c01a9c9e99846f732c95b6db9507aac8faa503e	5436f7ac56c49ac878ca85130ccff4a215c0c2d22e08e6f6c2bea94add7031a4	1f137bbf5e0096aa1a0d7fea5b579ebd863e2c282423aa661ba864abe244a64c	0	0	True
265	265	4	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	40.314624547958374	True	4	0	True	[]	False	0.5854166762816502	0.28403563703242646	4386	5007	3387.5388917133014	1837	1129	4241	1419	7ab44ec16eebac8d93836203cd028d6fb5f10768d33ac299163fe8fce1b7267d	b98eb07e9220b7a93882f417bc961887a3e6e9878c0422861e6a06b3774d41dd	cde7a122c3ca9787f201ea755c56f5e508719705e2590005d71eae4cba499451	5681b63fea45c61f1e4932f4d7939fdabc7cded957646c86a2c4789e73b1205e	0	0	True
266	266	4	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	56.87165427207947	True	4	0	True	[]	False	0.5829773129514866	0.2965697160773879	4369	5196	3406.6373396674485	1837	1099	4241	1459	3b1f4edad583b1315698c489c8ad652bb208cde74992ad9a796d9a6c7ff0bb7e	7cdd2dc6cc58049c0316db5595f499f156cc83b262fad40a8f8df142a7277198	3c084a9364e2cdf7b043e14a5eb6f59adae50e74d6490f4493c2b9914946f0e1	1dc248fd540a01069325ef52a25dc856f8d21c3d664e7704366b2c7439172a2d	0	0	True
267	267	4	ge4tag	symmetric_rectangular_mass__category__plus_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	51.85045051574707	True	4	0	True	[]	False	0.583625781747731	0.28720996607659405	4374	5050	3374.8983865974365	1837	1094	4241	1442	d603b430035cdc03e3e57502c2987db90e59540c926caf5faa93fdcca0109b8e	84896bdff9f56a5504e65f7ee488a3a897efd91aa12634ec878f45cff1b85ee7	74b46dff7ce1025bbb41744882675fd512542ba621fb65bba2c5eae862d9c661	41fb25790f6a8b1d3d0e6edd46c2af78aa6ed5ce797d34e58dde9247b9eb3c49	0	0	True
268	268	4	ge4tag	symmetric_rectangular_mass__category__plus_mhh	ge4tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	38.596553802490234	True	4	0	True	[]	False	0.5848027931069342	0.2930070266526196	4381	5073	3477.2258983732677	1837	1132	4241	1434	34223d31eb3863c653decaf02d4b652a6404b507f98851459b035658ddacf607	ec27c35b83a42542cdd59d4d976246d6c93fe2f783e0f06930dc76a85c63c78c	2d0b3238b01627cafe3df72f890a832866543bf6c940e7e62a120a4915022260	47a8fbe2e7ea81f995b39a988f1a50aba9325ab51f6ae669a3efc7f8617960cc	0	0	True
269	269	4	ge4tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	56.56103014945984	True	4	0	True	[]	False	0.5849376832599728	0.2938346152190547	4382	5074	3489.5352333421406	1837	1132	4241	1432	c15529e4d47cba466021d5e217061bfb3c77403a1793f5661070a76efa39ea3d	696c55606bf304f3ae523b8f6dc14a6afd366837520f21086c907b5d6761b1d5	e38363212cb06d9b7e36e74ba55330c3c1c2b9bfbe573649cc6f74c1ff27426a	49e95b9ffe14a036e29c3b9e46b449a41244a0a04bef7e66ca01bba04b4da352	0	0	True
