target_index	fragment_id	sample_class	source_index	process_or_mode	campaign	member_id	final_split	generated_events_frozen	candidate_rows_metadata	root_tree_entries	event_weight_values	sum_generator_weights_candidate	sum_squared_generator_weights_candidate	min_generator_weight_candidate	max_generator_weight_candidate	negative_weight_events	zero_weight_events	positive_weight_events	uniform_event_weights	signed_weight_sample_candidate	bundle_sha256	root_member_sha256	normalization_denominator_authorized	reference_cross_section_assigned	physical_weight_calculated	denominator_source_branch	denominator_value_status	denominator_value_frozen	denominator_use_authorized_within_campaign	cross_campaign_process_aggregation_authorized	process_reference_cross_section_assigned	physical_weight_application_authorized	physical_yield_calculation_authorized
302	302_790d435704153c89	background	452	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard064_10k_bundle.tar.gz	validation	10000	34	10000	10000	5112933.0444335938	2614208431.6860976	511.29330444335938	511.29330444335938	0	0	10000	True	False	820783b79cfd2b8172e4cead18aaf76a4c34ff8c220c041358d61d8a29e49290	7f18b2908a894f957295baf303c849c80f3bd433b1c80e981de8cf845ab4fe89	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
303	303_f36a6fafe007d74f	background	453	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard069_10k_bundle.tar.gz	validation	10000	32	10000	10000	5129206.54296875	2630875976.0433435	512.920654296875	512.920654296875	0	0	10000	True	False	e884d866ca93e9a026099f902f66776e2299d954761e5c99fda26b413624891a	a04aa32a9a9637fa3dddeff5188d706d2cabfb35fceb590927007146fc2c53ee	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
304	304_f016c25ccf263988	background	454	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard074_10k_bundle.tar.gz	validation	10000	36	10000	10000	5115406.1889648438	2616738047.8099828	511.54061889648438	511.54061889648438	0	0	10000	True	False	05c6e63c677cfe4a3670e503693c28c8227ed13931341cd0ec03ac667d156564	4194610e6cfbf5cb6680500ef6be94a8e72ba1e3f74b55256ade06af4cabac76	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
305	305_7aff8b76747b9d75	background	455	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz	validation	10000	38	10000	10000	5128034.66796875	2629673955.5889368	512.803466796875	512.803466796875	0	0	10000	True	False	74bc4852129f35d35805defc2f07aa81949dcfa129c6a7bdd45096d0c4e19fcc	dde8313b24cc244857f3025473d581c80ac0b1a46d821279da2608b061d61aa1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
306	306_57fae291f4c34a96	background	476	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard004_10k_bundle.tar.gz	validation	10000	297	10000	10000	69282.422065734863	480005.4007294625	6.9282422065734863	6.9282422065734863	0	0	10000	True	False	9fa94c72c2d94f0700be2729c3c396c50c7214095789153fd11528b71f628628	882474b303a32be0c315d651a23cde34a9e72dcc7c17a2d3c9b52378146b2309	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
307	307_bc5131fc8e7bb056	background	477	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz	validation	10000	279	10000	10000	69053.668975830078	476840.91990235174	6.9053668975830078	6.9053668975830078	0	0	10000	True	False	cafd707a9dd922923d1aac0d83ea41e848cb10b7a32fe879ecd6635331fe3409	3822516218698809f07465175e9db6b2c3b1d95d0eaea07ec76f1b178acc23e5	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
308	308_6252c770e52f4447	background	478	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard014_10k_bundle.tar.gz	validation	10000	274	10000	10000	69308.671951293945	480369.20076520799	6.9308671951293945	6.9308671951293945	0	0	10000	True	False	4f58f85d33e365d6d984a175e4a14fd76650f5241ef3473a0cd01ab8743aa930	25fad7ba87a437b6a4088a74375f8a278ad41a5aa88b71c0f4bbcd351d92f6eb	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
309	309_46c6ea16ef3760b1	background	479	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard019_10k_bundle.tar.gz	validation	10000	284	10000	10000	69181.399345397949	478606.60153874278	6.9181399345397949	6.9181399345397949	0	0	10000	True	False	7756c59f55fdf28d8d1ce9c262386aff8ca825d44fc0541c7602933981e7c9db	f0a92bc5ea6d12d801eb461831d610e94611c0016fab9cfa88ece8ebbe0a5b96	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
310	310_845cceb8afe48d82	background	480	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz	validation	10000	305	10000	10000	69247.469902038574	479521.20878337382	6.9247469902038574	6.9247469902038574	0	0	10000	True	False	801babfb4bce511a3d7ce30c3c60e3d52c91f300cfc6303ed982f00ab8dc2729	ff2198b3febfd96828e09ae29ec147d830dd144d530978c48b3afe96db77df7d	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
311	311_519a8994842113e2	background	484	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz	validation	10000	1204	10000	10000	3296.000063419342	1086.3616418060308	0.3296000063419342	0.3296000063419342	0	0	10000	True	False	9c81db5860ee8e64e09a39260743cfd817eaf636824a9f6a59ad52d5f489079b	4ace02326ba815674d34543ef35255cf188be4fce6e807f0acf6dd338e410709	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
312	312_353c3e38b1ebf90f	background	497	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz	validation	10000	6	10000	10000	27932.138442993164	78020.435799853658	2.7932138442993164	2.7932138442993164	0	0	10000	True	False	4893813a919d0d380a4e6c9554439c65dcc7ca806353b8d10f896c3277eec65f	50feac5332373e829f8b144cc4fbda198830d4dc020e6aaacc266aab9d9a5302	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
313	313_3abfa92bfb0af1f1	background	503	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz	validation	10000	51	10000	10000	3529.6100378036499	1245.8147018964282	0.35296100378036499	0.35296100378036499	0	0	10000	True	False	75a9f9cc810084b380454f97e7df75308c6256a4f24d8a9d4ef7c8ce8bdb4e21	c1dba886bdb8de1876094c659d53f35a6b578392e351a6b82b7a0b06e0eb3608	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
314	314_62697150f07651c7	background	509	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz	validation	10000	5	10000	10000	9122.5999593734741	8322.183001876092	0.91225999593734741	0.91225999593734741	0	0	10000	True	False	7e29fb465306595d6277e2dd985a7a3c6ef374564f4c2781d99ff9553de27534	050343df9332185d2b28b99dc04484dfb88427ba57a9365c635536617526c8be	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
315	315_59c16ee0fd33e841	background	513	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_bundle.tar.gz	validation	10000	0	10000	10000	646639.02282714844	41814202.584284939	64.663902282714844	64.663902282714844	0	0	10000	True	False	72735fa750c50b43578b0d566690c399b0c61354b86208802920c905eaafc2d8	5b8a76ff6f1f6298d1fcab14689c36aa173dea11f0a1a1814a14fb7477b79dc1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
316	316_392043d41a3a5c7d	background	519	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3505_10kevt_bundle.tar.gz	validation	10000	0	10000	10000	35708.699226379395	127511.12004400283	3.5708699226379395	3.5708699226379395	0	0	10000	True	False	c88fccec25a5e583b3c82aaa48a1d96db7ce118d8a1a64b169d079b16a67cbdb	56b4c54f5d1c725f8c3b97dbcc8b226708d5ee73e5c76c2b6d80026468b9bf4f	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
317	317_76739b2acaf29d42	background	3	bbh_hbb_4fs	bbh_hbb_4fs_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_scaleout40k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_train_shard9804_10k_bundle.tar.gz	test	10000	359	10000	10000	288.21783140301704	8.3069518338657957	0.028821783140301704	0.028821783140301704	0	0	10000	True	False	00cf68288f166567d3b237eb402f15e6b84deac9721b1a6fd31c4e2cb8e28dbb	d2517ce3f38e18109530c4dd68f37b51a389cf374648b23a8d31445349cf2e62	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
318	318_27c6908f4ecc53cf	background	14	ggh_hbb	ggh_hbb_scaleout90k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_scaleout90k_20260722_v1/ggh_hbb_run2_frozen_v2_validation_shard9709_10k_bundle.tar.gz	test	10000	2	10000	10000	128444.15664672852	1649790.1376689333	12.844415664672852	12.844415664672852	0	0	10000	True	False	79f62f439bcd84426f22ba5e6105a5dc5df5fd0766815eba7e4a1a8d673d0738	cd09e9b021a7cfe5205696daccc363441c869c4f8e3419a10d6b96dd853b7cd7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
319	319_a9ce0fdc0d5d2a07	signal	17	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_017	test	1000	50	1000	1000	0.99299999419599771	0.00098604898847325139	0.00099299999419599771	0.00099299999419599771	0	0	1000	True	False	b5fb18385f07735e06f5bb23fb9860a3f30e49ba520ba96517124cc5afc48190	7093df159c03dbdfe6b05ed0f6eea08284d5741bc276aaa0c332b214f85751f9	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
320	320_c1374f30c7d2544e	signal	18	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_018	test	1000	63	1000	1000	0.99076994229108095	0.00098162507854747177	0.00099076994229108095	0.00099076994229108095	0	0	1000	True	False	55ec6b4799bf42072bad6c690f1e580a9566ecbfb5854fea0ce43dfc1b812930	4f87bffe01440fd538fef8c05c11af4534861399a97d17a7a50272c6f3c7ffda	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
321	321_0486387153d61f6a	signal	19	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_019	test	1000	61	1000	1000	0.98660995718091726	0.0009733992076085314	0.00098660995718091726	0.00098660995718091726	0	0	1000	True	False	b5e24ebda9ec7ad7d00a7e8df3cb27f7b94cc64fb65add49c7000486c17b850f	06566b871d88b4eceeafc3081eb91ed8461533e5524438a22e0e4653222e151a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
322	322_fc8e5f108e2118c7	signal	102	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9402_10k	test	10000	638	10000	10000	14.261194737628102	0.020338167534455148	0.0014261194737628102	0.0014261194737628102	0	0	10000	True	False	d1a3656ce5fbc3cfd242a7af6782f1581bd3e076855ba8fbfdc2c4e79af83977	a7caaa0648df3264d7e9a760b2c9cc637d921ed86774b73f8ec3e186a9ab617f	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
323	323_4c009446b96c73f4	background	277	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_bundle.tar.gz	test	10000	4	10000	10000	69969.000816345215	489566.10752377176	6.9969000816345215	6.9969000816345215	0	0	10000	True	False	7b51cda5476b0216ab419dfeacb4374c6835f1ee72b98125f193ffe1e75b2148	5b753c0b5fc7e850adc84e800708751359d53320a5ab20bd9e2e9d02dacecf3e	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
324	324_2279d69b84b63309	background	281	tchannel_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4309_10kevt_bundle.tar.gz	test	10000	4	10000	10000	581860.00823974609	33856106.918875739	58.186000823974609	58.186000823974609	0	0	10000	True	False	bc94167e6462b1ff207b8d7afb33cb8a45845d52599b5317dfa3098c7a361bcc	e2fd9f4f18209c7c17ffbfdb00a889c94916eac43585942f97ebc1158ef7bfd8	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
325	325_fc18aa925e5843dd	background	293	tchannel_top	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4306_10kevt_bundle.tar.gz	test	10000	2	10000	10000	1003570.0225830078	100715279.02272588	100.35700225830078	100.35700225830078	0	0	10000	True	False	00ea347b50b672287397b0e58a738410cc4836226fb1d61debf42d4dbb9a061c	8b38c684bf3eddb2fc32dcd0328c29a22ff0e136b864b9ff22e76a196f450575	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
326	326_fa28143d70f4f1df	background	299	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4326_10kevt_bundle.tar.gz	test	10000	10	10000	10000	280007.70568847656	7840431.524492451	28.000770568847656	28.000770568847656	0	0	10000	True	False	92f4ab4b51b0ccfebd41be7a923546acfb253e7fc3a7c6d37b22fd8b555a95e5	2fdc4d357a0029857b9d217a9ebffedf0fde9444a206e6f1612a8e9132cee50a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
327	327_a545f5684fad9be1	background	307	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_bundle.tar.gz	test	10000	19	10000	10000	280492.89703369141	7867626.5286353007	28.049289703369141	28.049289703369141	0	0	10000	True	False	18ad83a6977d658d72c2404b8be896efc1c98bf81a44a2852d4b1caabf888c65	662212fe21544f028e8df7e99abcecf1736e7cd1a32880ab9dabc420bc306e57	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
328	328_180d2948abbf8e1d	background	313	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_bundle.tar.gz	test	5200	14	5200	5200	495.21063286066055	47.598660409793617	-0.095674388110637665	0.095674388110637665	12	0	5188	False	True	b7a6d98bbae1e7bf05a372abe096330ddc5435c5c1d11bdb1e68de97b65dbec6	cfefbbc80b097141da7c8f1fd0f2a5cf9e0e42c381d3dfceec173cc683f13d93	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
329	329_d1e07f0cbf11eff2	background	318	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_bundle.tar.gz	test	3300	13	3300	3300	100.86702873557806	3.0980808166724527	-0.030640045180916786	0.030640045180916786	4	0	3296	False	True	91ca4c2ff62b87985db8b5aeceb98eaa553dcbda214fd8d487f9050132ec34d7	7f001981c857c342a802a3e7352841e43d6cde1200fd6fc3d9cb3d68f801cf3c	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
330	330_f703933d8fa38041	background	322	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9924_1500_bundle.tar.gz	test	1500	13	1500	1500	15.841227352619171	0.16819215146632316	-0.010589055716991425	0.010589055716991425	2	0	1498	False	True	1c8b321cbddea192ac60dc657aec2c0d2df1c8ce8f84d79c29323cf75bbf1622	3ba2bdb65623fe06d8b3b49e00da77fdc638f5e60e5c23e3d67642cef7c4c0b2	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
331	331_2c81e1e629dac589	background	354	qcd_bbbb_general	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	test	10000	350	10000	10000	3475569.4580078125	1207958305.7436719	347.55694580078125	347.55694580078125	0	0	10000	True	False	e5c3b30abf92bc85b71d192bda31374a7195a81c9a1ca29bb144ab9ffd7649c1	501171e4a0d5f9e328b0536d83cf03dd0f39943a29ad600ec2853de39c992264	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
332	332_38b2e01c83d5e114	background	379	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard004_10k_bundle.tar.gz	test	10000	1556	10000	10000	97061.605453491211	942095.52532091946	9.7061605453491211	9.7061605453491211	0	0	10000	True	False	e746dd1ccf4a5cf6ea856ec675a97d3776bd94557767f8807975ae25f4272ead	472b3f9d2c3ab5bb99fdab25430f9bd2cf051e651e8eda39cfb617175666d40a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
333	333_374138c40b25b40b	background	394	ttbar_inclusive	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	test	10000	33	10000	10000	5116650.0854492188	2618010809.69275	511.66500854492188	511.66500854492188	0	0	10000	True	False	6636e9b3ce8b113332d71d1e9316b8b80bafbf00257889746de9583d004ea7ed	19432ff64707151f75ba78adb7db541a9a9f33a2ad667e25894ecb78b5eb2158	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
