production_row_index	source_uid	generated_events	broad_eligible_rows	assignment_matchable_rows	transport_class	output_sha256	status
407	4a383ef4d505eaaa7b9d8cec::signal::42::ggf_shard_042	1000	597	212	uniform_member_constant	c90056ae24d7a4f94190c645b76d1b53de08e3fb85c674128b2575563f614c9a	pass
408	512e29428828a43613a01625::signal::68::ggf_shard_068	1000	595	216	uniform_member_constant	6f2e9fc0349ba6c7f632167242a4bfd14feea3029761a9480b99107740dc3ce6	pass
409	5324bd0c1e334c1210341bcd::signal::1::ggf_shard_001	1000	579	180	uniform_member_constant	a9094822e7e3afff92081df7560d190133672d12415f5945cac6da29eba5efed	pass
410	5593b7cab50604594488f2f9::signal::5::ggf_shard_005	1000	587	196	uniform_member_constant	7fe099a170d80229a260671d9b53251030bb9608bad887d8c305559d665208c9	pass
411	56430476b09c36d1d87894a5::signal::50::ggf_shard_050	1000	561	207	uniform_member_constant	79402676662f67d1757758223662261fa95abd1adfc3c753ea39e927b0fec9f3	pass
412	5d62f90eea25f9c5657e35ec::signal::48::ggf_shard_048	1000	557	193	uniform_member_constant	cb22d969849f3bc1844d6ad9f4212c593c9e40eed000a7736cdcf9ce5818cdde	pass
413	5e929eb3d9c0d5d3e24a8894::signal::56::ggf_shard_056	1000	575	209	uniform_member_constant	2e9cfa7a7042b17ac188ab8bc1c7d0631d596a1549d8a676a9bb25946defea14	pass
414	6459ce30eae5248fb3fd495b::signal::72::ggf_shard_072	1000	584	206	uniform_member_constant	55ec101a54b9ff4b136404c0ddcd7ef630805842489d27eb3aa393533a845447	pass
415	6975995ec3d8326d07ee26b1::signal::9::ggf_shard_009	1000	596	186	uniform_member_constant	461bc2efa617469b55fe65d92ebabc6232cd29b888d282a410749026f6acea7f	pass
416	70527a5196e3e28bdb208be1::signal::62::ggf_shard_062	1000	613	220	uniform_member_constant	2929f889b21c18ba394365d66a6de2b002d4a2660a2abb2d9fd36bee12162725	pass
417	7299aaf40b9bfc83f4dd155f::signal::60::ggf_shard_060	1000	566	202	uniform_member_constant	2d37ae1010b8e5ef797d95e9b56b42e03939a8ae7c90babc93a9f6cb1dfc9281	pass
418	84093289b227bfb4126da03d::signal::21::ggf_shard_021	1000	584	202	uniform_member_constant	f9a38ffa7a54695a7b9fda4ffb6f3efdffdfbade9ed1a6c370c6de69152c99bc	pass
419	84a8f7e85924c130c41591c6::signal::37::ggf_shard_037	1000	549	199	uniform_member_constant	cb3c0123af6826fbf684bb0d4900f4f44c7e6b10c5de998e428d2f170ea1f8dc	pass
420	84d9ec75dcf07041d6945f6c::signal::7::ggf_shard_007	1000	596	223	uniform_member_constant	82a2d28c1c8215fa6187394341c0c2cbf1563df6b337edc80891199689f0f187	pass
421	92de7601b708423913266367::signal::6::ggf_shard_006	1000	556	192	uniform_member_constant	d96ba59a57a36a8e98fafd723b426faeb479f6c595c314458d2191a83364c4e0	pass
422	970925546e011b12db8c1200::signal::47::ggf_shard_047	1000	585	208	uniform_member_constant	0a0368e629a8f72fcebe141e689af7c510d7e5850f780bd9ef4f420066dc4f9e	pass
423	9850cbadcc588fe9269a1d7a::signal::59::ggf_shard_059	1000	596	204	uniform_member_constant	27ca7ee5aa95ff7a52e0bda7a3c4a63537a6af5717e54a198ce848b3db0af8f5	pass
424	9e8e6b731592ac3250ce3825::signal::66::ggf_shard_066	1000	583	208	uniform_member_constant	ad6e1972045deb0cda8d10c01e1e45a1b693c79e776871d02c2b189fc804f849	pass
425	9fc9eb0e107c226254e696ce::signal::38::ggf_shard_038	1000	553	178	uniform_member_constant	c7cfaf91da7088826e31bd3abf2e7ad40c16610a996a1bb730c19f154c242580	pass
426	a346dfbdef48b2b93fb72db2::signal::40::ggf_shard_040	1000	566	200	uniform_member_constant	2ad50fc83ff97e498f0e73ab010025dea3f7054d9aeacee149d59e442b2aa0a6	pass
427	a51f7aac48cdcbc8f48ec468::signal::24::ggf_shard_024	1000	560	182	uniform_member_constant	418a5d2911b36b320fae107031f12f493e176aadc61a70810f654790cf07f9bd	pass
428	acdaf0e975a99e37cfc08207::signal::46::ggf_shard_046	1000	580	199	uniform_member_constant	302ce8f4633955497416b132d176d9dbbf143959e12a5309ec3a7f0e8f9477b3	pass
429	adb5eeceb09003f32bef5477::signal::10::ggf_shard_010	1000	602	232	uniform_member_constant	fe58eba45ca49b779abd54679d4b4d926774f4b6acde7ecb7d3e20db52f0a7e2	pass
430	aed5d515806075d1fca2187a::signal::13::ggf_shard_013	1000	592	228	uniform_member_constant	2ffd7bb66c4193d2439c125f730ffe5ab62808b7135f5400c0ce12dfb4de7cb5	pass
431	af189691cdccac9145560830::signal::58::ggf_shard_058	1000	574	211	uniform_member_constant	7a55d631f774e2831d3a69c54aca5019932a35a6acc6f4ce1704bceed706ba99	pass
432	b0995619a836f6f90b8bf94f::signal::85::ggf_shard_085	1000	564	202	uniform_member_constant	04ca290fc3225e0a8c4ad1fa3220c616cfb8e8739221142aff5a5145aedaf210	pass
433	b2d747b8686f59332330dbc7::signal::22::ggf_shard_022	1000	597	206	uniform_member_constant	0fa55bdb882f2beafb5442f456308fa97539d0e24bb51b6c17e83edfd671af4f	pass
434	b6d4759e04559bc933725626::signal::77::ggf_shard_077	1000	605	227	uniform_member_constant	685c981eec6422542e90cc014339215b93cdb7d0619cd7280df66f3816c79271	pass
435	b79f897061f17eef98bf9b4a::signal::71::ggf_shard_071	1000	549	186	uniform_member_constant	ef2539acff4092b16a326ad1e39165e220e9ac9b014d6c0c2efba9081f01afc2	pass
436	bbf443b8a3bcef402b695d7d::signal::11::ggf_shard_011	1000	555	226	uniform_member_constant	7c7a0d0b4527b5e92e88f0d4543abf78bf9b18dc5efe055511986c0b6e7c97ba	pass
437	bbfb56c829f1edc3b556d14f::signal::74::ggf_shard_074	1000	563	194	uniform_member_constant	06be494557095b43ea6233d8d8de896482634c5b125b214e6b5e5e31eedaf9a6	pass
438	becc40c8875d2db838b0f240::signal::44::ggf_shard_044	1000	587	206	uniform_member_constant	7ddb5ce9af68662f9a5ff8fef954585f8566abb987145704e19a265c600f57b5	pass
439	bee7456de8e3ebfa2ff1f580::signal::8::ggf_shard_008	1000	587	219	uniform_member_constant	6ee69b5e5181d4bac3b1602ff908af4006a141c779cac18400cd40cf8de76c37	pass
440	bfe3673040e4fac0332b46cb::signal::70::ggf_shard_070	1000	570	194	uniform_member_constant	d4d8ec82942a0d999b453efd2a3c12ad0ec427d59bc4f2a028ed5cdd5e8c895b	pass
441	caace5f1265848379814527c::signal::81::ggf_shard_081	1000	576	205	uniform_member_constant	4e84d4b5cc70a10818186fdf64124846931d089a844b78987c923d2b842735a7	pass
442	cc4862077fc6c6a96c44cf57::signal::75::ggf_shard_075	1000	575	218	uniform_member_constant	bca298b8049bbcf2326ca73795bc904daac08619bb424cd909259a07d1381287	pass
443	cd5f5dd776f3b846433546ea::signal::67::ggf_shard_067	1000	577	213	uniform_member_constant	3c7edcf5acf77e0c5e00a90ae8baddd57deaa6227bcf41250d96b294a3a3d8ca	pass
444	ceaf51e54d9ad936f2af541f::signal::4::ggf_shard_004	1000	553	183	uniform_member_constant	c4473e3dc56d8784901621cce19414eb01b48d59e627ec43ed20087238b0f487	pass
445	d04114ab82c639ee8e8b9155::signal::82::ggf_shard_082	1000	578	213	uniform_member_constant	def1b2f94192cb1a2ab9e4403242bd87c85b1f8babff4daec19513029d0d8b10	pass
446	d1a1bafcae23ca1be1c2f36b::signal::65::ggf_shard_065	1000	600	213	uniform_member_constant	ef78d8628a3ac7b7d6262b8b5b2e137ae5fcfca17d8343e398150af8c5537a34	pass
447	d3283698ac6c6b82a75e200e::signal::80::ggf_shard_080	1000	603	215	uniform_member_constant	9627a7e3f6cf4a603dd78d42898303fc6cca4d86b0a0140fa1a456f359e8313f	pass
448	d3e3de3e684c6e0f1e97b762::signal::55::ggf_shard_055	1000	601	199	uniform_member_constant	932fc5f2e46aac848ab27157e9b277490f3d7758f60a1827b1db79a5b0fa7ffd	pass
449	dd74c0dbb7807a9cf79d5774::signal::34::ggf_shard_034	1000	593	200	uniform_member_constant	676c5832655e7c7c7ec8d6e8905bc5d3c117f728ac4c8d2787545d08a222bd3e	pass
450	e473d8eca2acaf445655f28f::signal::41::ggf_shard_041	1000	574	191	uniform_member_constant	cd566f96429447cfbc48b40264210da162082a61b45046983dbfd23edba78873	pass
451	ed0f1618606bfe7ed20a97f7::signal::54::ggf_shard_054	1000	581	223	uniform_member_constant	be534d5d2a921f485e979f3670e193eb306634db899d26c3aa3e00ade3801834	pass
452	ed80d5c162be1339cecb457f::signal::63::ggf_shard_063	1000	563	193	uniform_member_constant	10ef19bb98f819508080cf52315cb4080ba68f4998e6ab75bb6df54095f6acf2	pass
453	edeeda17ebb53ec5b08f7643::signal::83::ggf_shard_083	1000	573	208	uniform_member_constant	faf84e20a476da474a584763a6e87a40bf62f10894a658528db8cd173da5da56	pass
454	ee8f9dd05fe78fdb6151cb18::signal::49::ggf_shard_049	1000	579	211	uniform_member_constant	f1a913c19a20911e9352468f9972f11b63d3b1a10090a522e9a5bd21b8de868d	pass
455	f12441a60cd7cd2cee2ec8d5::signal::61::ggf_shard_061	1000	581	197	uniform_member_constant	c44cfc4a4acd59a6c2c56d632ec7a5c2c1102bc3aea2180f14f98d3c3664b4f5	pass
456	faeda360dd0787436f98bc3f::signal::51::ggf_shard_051	1000	548	192	uniform_member_constant	e455eb075ac77b7476c0c6c671c32bc04c26f0a19b93921ea68c9e814ced1011	pass
457	2aaf5b1400278907b35eafe2::signal::105::vbf_hh4b_sm_run2_frozen_v2_train_shard9405_10k	10000	6357	2025	uniform_member_constant	ca08b452eeb847d0f11363b431a9ea6e4e14d04bdd4d2b6f93082b73372a634a	pass
458	4e26b2a32ca02ef1e27285e1::signal::108::vbf_hh4b_sm_run2_frozen_v2_train_shard9408_10k	10000	6331	1977	uniform_member_constant	7b62f3fef5098be67a48a42f4366ff8b23abbf1f6d7039ff6cb4f726fafbec4d	pass
459	553a19c0232e5c467d99a913::signal::106::vbf_hh4b_sm_run2_frozen_v2_train_shard9406_10k	10000	6307	1992	uniform_member_constant	ee8387ebab0a1a743a8a8afbfee1e33656a62a680ae83d8abd62911bb39acc72	pass
460	7421a02097fa79c3e219bc3c::signal::101::vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	10000	6268	1962	uniform_member_constant	6da6fc73c1bdebfc465a850f54f0c3364d119d02bb9b2675959b7ed0ec97552e	pass
461	c91d7624506c21dfaf6d86fc::signal::104::vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	10000	6254	1989	uniform_member_constant	35f7015d8a2e5e3e3c9eabe87a16aab99fa357de6c464ad2d6377439f0bf7c4e	pass
462	cfdc7ce5e7ae1aae839cfeb5::signal::107::vbf_hh4b_sm_run2_frozen_v2_train_shard9407_10k	10000	6356	1965	uniform_member_constant	577b5ed545ae7e889fad9acaa274b67649771c3615fb014366db2b3264726543	pass
463	e91c377b6decd1e2d8d19143::signal::103::vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	10000	6425	2096	uniform_member_constant	02f686e735061a5a805298d06a891198fe68842494e8ce6a0942b8b8210c5b9c	pass
